DATE,GBP6MTD156N
1991-07-01,10.9188186956521739
1991-08-01,10.7823657142857143
1991-09-01,10.2187500000000000
1991-10-01,10.3157269565217391
1991-11-01,10.4423366666666667
1991-12-01,10.7611021052631579
1992-01-01,10.5522022727272727
1992-02-01,10.3023440000000000
1992-03-01,10.7166195454545455
1992-04-01,10.6718755000000000
1992-05-01,10.0744247368421053
1992-06-01,10.0234381818181818
1992-07-01,10.2031247826086957
1992-08-01,10.5070315000000000
1992-09-01,9.9833104545454545
1992-10-01,8.0063927272727273
1992-11-01,6.9047619047619048
1992-12-01,7.0372023809523810
1993-01-01,6.7582035000000000
1993-02-01,5.9433600000000000
1993-03-01,5.8834921739130435
1993-04-01,6.0648435000000000
1993-05-01,6.0822368421052632
1993-06-01,5.9556109090909091
1993-07-01,5.9325290909090909
1993-08-01,5.7213542857142857
1993-09-01,5.8561790909090909
1993-10-01,5.6737357142857143
1993-11-01,5.5053268181818182
1993-12-01,5.2752980952380952
1994-01-01,5.3707030000000000
1994-02-01,5.2542970000000000
1994-03-01,5.2550960869565217
1994-04-01,5.4490131578947368
1994-05-01,5.4441405000000000
1994-06-01,5.4723013636363636
1994-07-01,5.5595242857142857
1994-08-01,6.0252136363636364
1994-09-01,6.2894181818181818
1994-10-01,6.4992571428571429
1994-11-01,6.5848731818181818
1994-12-01,6.9972660000000000
1995-01-01,7.0907742857142857
1995-02-01,7.1673526315789474
1995-03-01,7.1402856521739130
1995-04-01,7.1011283333333333
1995-05-01,7.0528276190476190
1995-06-01,6.8941763636363636
1995-07-01,7.0039066666666667
1995-08-01,6.9572095454545455
1995-09-01,6.7911095238095238
1995-10-01,6.8345172727272727
1995-11-01,6.6548300000000000
1995-12-01,6.4157073684210526
1996-01-01,6.3567122727272727
1996-02-01,6.1644342857142857
1996-03-01,6.1441600000000000
1996-04-01,6.1449421052631579
1996-05-01,6.1741076190476190
1996-06-01,5.9767585000000000
1996-07-01,5.8345791304347826
1996-08-01,5.8712809523809524
1996-09-01,5.9105285714285714
1996-10-01,6.1207547826086957
1996-11-01,6.5721738095238095
1996-12-01,6.6125000000000000
1997-01-01,6.5772381818181818
1997-02-01,6.4376955000000000
1997-03-01,6.4938336842105263
1997-04-01,6.6903413636363636
1997-05-01,6.7179690000000000
1997-06-01,6.8228504761904762
1997-07-01,7.2297904347826087
1997-08-01,7.3697270000000000
1997-09-01,7.4224081818181818
1997-10-01,7.4473508695652174
1997-11-01,7.7328130000000000
1997-12-01,7.7779023809523810
1998-01-01,7.5909600000000000
1998-02-01,7.5281260000000000
1998-03-01,7.5591519047619048
1998-04-01,7.5302740000000000
1998-05-01,7.4839636842105263
1998-06-01,7.7535509090909091
1998-07-01,7.8724521739130435
1998-08-01,7.7320310000000000
1998-09-01,7.3528050000000000
1998-10-01,7.0039076190476190
1998-11-01,6.7383866666666667
1998-12-01,6.1825980952380952
1999-01-01,5.6674930000000000
1999-02-01,5.4024305000000000
1999-03-01,5.3451369565217391
1999-04-01,5.2970245000000000
1999-05-01,5.3375831578947368
1999-06-01,5.2396813636363636
1999-07-01,5.3450436363636364
1999-08-01,5.5982657142857143
1999-09-01,5.8593609090909091
1999-10-01,6.1369714285714286
1999-11-01,6.0293327272727273
1999-12-01,6.2227340000000000
2000-01-01,6.3952500000000000
2000-02-01,6.4168461904761905
2000-03-01,6.4209304347826087
2000-04-01,6.4653300000000000
2000-05-01,6.4630652380952381
2000-06-01,6.3553627272727273
2000-07-01,6.3078528571428571
2000-08-01,6.3326363636363636
2000-09-01,6.3078504761904762
2000-10-01,6.2411513636363636
2000-11-01,6.1145077272727273
2000-12-01,5.9442589473684211
2001-01-01,5.7441513636363636
2001-02-01,5.6559465000000000
2001-03-01,5.4468759090909091
2001-04-01,5.3031510526315789
2001-05-01,5.2239952380952381
2001-06-01,5.3327614285714286
2001-07-01,5.3308450000000000
2001-08-01,5.0103109090909091
2001-09-01,4.6809925000000000
2001-10-01,4.3907543478260870
2001-11-01,3.9992050000000000
2001-12-01,4.0651342105263158
2002-01-01,4.1441840909090909
2002-02-01,4.1927915000000000
2002-03-01,4.3253525000000000
2002-04-01,4.3681933333333333
2002-05-01,4.3689200000000000
2002-06-01,4.3848783333333333
2002-07-01,4.1874121739130435
2002-08-01,4.0083819047619048
2002-09-01,3.9989585714285714
2002-10-01,3.9678060869565217
2002-11-01,3.9931190476190476
2002-12-01,4.0269410000000000
2003-01-01,3.9691550000000000
2003-02-01,3.6974770000000000
2003-03-01,3.5908338095238095
2003-04-01,3.5840310000000000
2003-05-01,3.5786450000000000
2003-06-01,3.5667380952380952
2003-07-01,3.4706286956521739
2003-08-01,3.6078995000000000
2003-09-01,3.7922445454545455
2003-10-01,3.9601978260869565
2003-11-01,4.1642190000000000
2003-12-01,4.1740252380952381
2004-01-01,4.2036376190476190
2004-02-01,4.2935865000000000
2004-03-01,4.4335330434782609
2004-04-01,4.5616875000000000
2004-05-01,4.7264478947368421
2004-06-01,5.0057954545454545
2004-07-01,5.0328127272727273
2004-08-01,5.0890190476190476
2004-09-01,5.0462509090909091
2004-10-01,4.9631257142857143
2004-11-01,4.9375286363636364
2004-12-01,4.9072923809523810
2005-01-01,4.8942980000000000
2005-02-01,4.9555010000000000
2005-03-01,5.0738100000000000
2005-04-01,4.9881261904761905
2005-05-01,4.8897205000000000
2005-06-01,4.8047459090909091
2005-07-01,4.5661580952380952
2005-08-01,4.5698736363636364
2005-09-01,4.5650309090909091
2005-10-01,4.5733342857142857
2005-11-01,4.6340068181818182
2005-12-01,4.6324705000000000
2006-01-01,4.5987371428571429
2006-02-01,4.5906730000000000
2006-03-01,4.6249873913043478
2006-04-01,4.6744461111111111
2006-05-01,4.7932157142857143
2006-06-01,4.8149590909090909
2006-07-01,4.8202547619047619
2006-08-01,5.0473027272727273
2006-09-01,5.1451195238095238
2006-10-01,5.2432745454545455
2006-11-01,5.3112800000000000
2006-12-01,5.3748700000000000
2007-01-01,5.6187518181818182
2007-02-01,5.6833455000000000
2007-03-01,5.6544609090909091
2007-04-01,5.7685210526315789
2007-05-01,5.8849423809523810
2007-06-01,6.0270547619047619
2007-07-01,6.1548309090909091
2007-08-01,6.4075000000000000
2007-09-01,6.5634375000000000
2007-10-01,6.2491860869565217
2007-11-01,6.2502568181818182
2007-12-01,6.1978626315789474
2008-01-01,5.5793750000000000
2008-02-01,5.5908100000000000
2008-03-01,5.8582242105263158
2008-04-01,5.8991204545454545
2008-05-01,5.8755955000000000
2008-06-01,6.1325314285714286
2008-07-01,6.0357078260869565
2008-08-01,5.9444080000000000
2008-09-01,6.0405686363636364
2008-10-01,6.2424460869565217
2008-11-01,4.5606880000000000
2008-12-01,3.3701195238095238
2009-01-01,2.5132147619047619
2009-02-01,2.2621270000000000
2009-03-01,2.0385522727272727
2009-04-01,1.7571075000000000
2009-05-01,1.5664621052631579
2009-06-01,1.4593481818181818
2009-07-01,1.2236213043478261
2009-08-01,0.99578150000000000000
2009-09-01,0.80917636363636363636
2009-10-01,0.77093909090909090909
2009-11-01,0.82988142857142857143
2009-12-01,0.83928761904761904762
2010-01-01,0.84478350000000000000
2010-02-01,0.85903300000000000000
2010-03-01,0.87155000000000000000
2010-04-01,0.89697150000000000000
2010-05-01,0.96092473684210526316
2010-06-01,1.01114500000000000000
2010-07-01,1.02335954545454545455
2010-08-01,1.02472571428571428571
2010-09-01,1.02562772727272727273
2010-10-01,1.02776095238095238095
2010-11-01,1.03017181818181818182
2010-12-01,1.04443761904761904762
2011-01-01,1.0672530000000000
2011-02-01,1.1044215000000000
2011-03-01,1.1150830434782609
2011-04-01,1.1229522222222222
2011-05-01,1.1093470000000000
2011-06-01,1.1031263636363636
2011-07-01,1.1089819047619048
2011-08-01,1.1417754545454545
2011-09-01,1.2009390909090909
2011-10-01,1.2497800000000000
2011-11-01,1.3009477272727273
2011-12-01,1.3528450000000000
2012-01-01,1.3892038095238095
2012-02-01,1.3881800000000000
2012-03-01,1.3577590909090909
2012-04-01,1.3350357894736842
2012-05-01,1.3247731818181818
2012-06-01,1.2431605263157895
2012-07-01,1.0939522727272727
2012-08-01,0.95952090909090909091
2012-09-01,0.89500200000000000000
2012-10-01,0.75187695652173913043
2012-11-01,0.68914954545454545455
2012-12-01,0.67033105263157894737
2013-01-01,0.66022909090909090909
2013-02-01,0.63412700000000000000
2013-03-01,0.60384500000000000000
2013-04-01,0.59434809523809523810
2013-05-01,0.58955619047619047619
2013-06-01,0.59466500000000000000
2013-07-01,0.59176782608695652174
2013-08-01,0.59133333333333333333
2013-09-01,0.59101476190476190476
2013-10-01,0.58989434782608695652
2013-11-01,0.59957619047619047619
2013-12-01,0.60784950000000000000
2014-01-01,0.61593954545454545455
2014-02-01,0.61383050000000000000
2014-03-01,0.61649000000000000000
2014-04-01,0.62538850000000000000
2014-05-01,0.63435150000000000000
2014-06-01,0.67310523809523809524
2014-07-01,0.71337782608695652174
2014-08-01,0.70549000000000000000
2014-09-01,0.70759454545454545455
2014-10-01,0.69624217391304347826
2014-11-01,0.68658300000000000000
2014-12-01,0.68020047619047619048
2015-01-01,0.68365380952380952381
2015-02-01,0.68193650000000000000
2015-03-01,0.68327090909090909091
2015-04-01,0.69129050000000000000
2015-05-01,0.70600526315789473684
2015-06-01,0.72237454545454545455
2015-07-01,0.74433086956521739130
2015-08-01,0.75079950000000000000
2015-09-01,0.74776636363636363636
2015-10-01,0.74451863636363636364
2015-11-01,0.73363619047619047619
2015-12-01,0.74256333333333333333
2016-01-01,0.74462200000000000000
2016-02-01,0.73723428571428571429
2016-03-01,0.74193190476190476190
2016-04-01,0.74311047619047619048
2016-05-01,0.73318350000000000000
2016-06-01,0.70931409090909090909
2016-07-01,0.60540047619047619048
2016-08-01,0.52518772727272727273
2016-09-01,0.52460454545454545455
2016-10-01,0.55638952380952380952
2016-11-01,0.56047818181818181818
2016-12-01,0.54030900000000000000
2017-01-01,0.52867000000000000000
2017-02-01,0.52049400000000000000
2017-03-01,0.49969608695652173913
2017-04-01,0.48288444444444444444
2017-05-01,0.45575095238095238095
2017-06-01,0.43320727272727272727
2017-07-01,0.43773476190476190476
2017-08-01,0.40883227272727272727
2017-09-01,0.44583047619047619048
2017-10-01,0.52647181818181818182
2017-11-01,0.58566136363636363636
2017-12-01,0.57866157894736842105
2018-01-01,0.58237818181818181818
2018-02-01,0.64644550000000000000
2018-03-01,0.73344857142857142857
2018-04-01,0.86796000000000000000
2018-05-01,0.75687714285714285714
2018-06-01,0.76061571428571428571
2018-07-01,0.85351227272727272727
2018-08-01,0.90034590909090909091
2018-09-01,0.89669800000000000000
2018-10-01,0.90739000000000000000
2018-11-01,0.99067818181818181818
2018-12-01,1.02650789473684210526
2019-01-01,1.03633409090909090909
2019-02-01,1.00184000000000000000
2019-03-01,0.96680761904761904762
2019-04-01,0.94379000000000000000
2019-05-01,0.90633047619047619048
2019-06-01,0.86484700000000000000
2019-07-01,0.81431173913043478261
2019-08-01,0.79944285714285714286
2019-09-01,0.82664523809523809524
2019-10-01,0.85479130434782608696
2019-11-01,0.86675285714285714286
2019-12-01,0.86837100000000000000
2020-01-01,0.79180863636363636364
2020-02-01,0.79575250000000000000
2020-03-01,0.61384909090909090909
2020-04-01,0.71885200000000000000
2020-05-01,0.50405526315789473684
