,negative count,postive count,neutral count,p percentage,n percentage,p percentage no neutral,n percentage no neutral
profil,4.0,6.0,2.0,0.5,0.3333333333333333,0.6,0.4
profit,17.0,8.0,6.0,0.25806451612903225,0.5483870967741935,0.32,0.68
programm,26.0,13.0,26.0,0.2,0.4,0.3333333333333333,0.6666666666666666
progress,6.0,4.0,11.0,0.19047619047619047,0.2857142857142857,0.4,0.6
project,31.0,30.0,33.0,0.3191489361702128,0.32978723404255317,0.4918032786885246,0.5081967213114754
prompt,12.0,8.0,6.0,0.3076923076923077,0.46153846153846156,0.4,0.6
pronounc,6.0,4.0,11.0,0.19047619047619047,0.2857142857142857,0.4,0.6
proport,9.0,2.0,2.0,0.15384615384615385,0.6923076923076923,0.18181818181818182,0.8181818181818182
prospect,32.0,38.0,33.0,0.36893203883495146,0.3106796116504854,0.5428571428571428,0.45714285714285713
protect,12.0,1.0,4.0,0.058823529411764705,0.7058823529411765,0.07692307692307693,0.9230769230769231
prove,5.0,2.0,6.0,0.15384615384615385,0.38461538461538464,0.2857142857142857,0.7142857142857143
provid,12.0,8.0,4.0,0.3333333333333333,0.5,0.4,0.6
public,22.0,33.0,31.0,0.38372093023255816,0.2558139534883721,0.6,0.4
publish,13.0,8.0,8.0,0.27586206896551724,0.4482758620689655,0.38095238095238093,0.6190476190476191
purchas,34.0,29.0,58.0,0.2396694214876033,0.2809917355371901,0.4603174603174603,0.5396825396825397
push,12.0,9.0,15.0,0.25,0.3333333333333333,0.42857142857142855,0.5714285714285714
put,13.0,9.0,15.0,0.24324324324324326,0.35135135135135137,0.4090909090909091,0.5909090909090909
puzzl,5.0,6.0,0.0,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.45454545454545453
q,13.0,12.0,24.0,0.24489795918367346,0.2653061224489796,0.48,0.52
qualiti,6.0,1.0,4.0,0.09090909090909091,0.5454545454545454,0.14285714285714285,0.8571428571428571
quarter,24.0,16.0,33.0,0.2191780821917808,0.3287671232876712,0.4,0.6
question,13.0,5.0,4.0,0.22727272727272727,0.5909090909090909,0.2777777777777778,0.7222222222222222
quickli,6.0,6.0,6.0,0.3333333333333333,0.3333333333333333,0.5,0.5
quit,8.0,8.0,2.0,0.4444444444444444,0.4444444444444444,0.5,0.5
rais,27.0,20.0,8.0,0.36363636363636365,0.4909090909090909,0.425531914893617,0.574468085106383
rang,42.0,32.0,35.0,0.29357798165137616,0.3853211009174312,0.43243243243243246,0.5675675675675675
rapid,11.0,4.0,4.0,0.21052631578947367,0.5789473684210527,0.26666666666666666,0.7333333333333333
rate,110.0,106.0,132.0,0.3045977011494253,0.3160919540229885,0.49074074074074076,0.5092592592592593
rather,26.0,21.0,20.0,0.31343283582089554,0.3880597014925373,0.44680851063829785,0.5531914893617021
ratio,6.0,4.0,6.0,0.25,0.375,0.4,0.6
reach,17.0,8.0,35.0,0.13333333333333333,0.2833333333333333,0.32,0.68
react,7.0,5.0,8.0,0.25,0.35,0.4166666666666667,0.5833333333333334
reaction,16.0,14.0,33.0,0.2222222222222222,0.25396825396825395,0.4666666666666667,0.5333333333333333
real,40.0,53.0,29.0,0.4344262295081967,0.32786885245901637,0.5698924731182796,0.43010752688172044
reason,12.0,13.0,6.0,0.41935483870967744,0.3870967741935484,0.52,0.48
reassess,6.0,12.0,4.0,0.5454545454545454,0.2727272727272727,0.6666666666666666,0.3333333333333333
reassur,5.0,4.0,2.0,0.36363636363636365,0.45454545454545453,0.4444444444444444,0.5555555555555556
rebound,3.0,2.0,6.0,0.18181818181818182,0.2727272727272727,0.4,0.6
recent,74.0,74.0,78.0,0.3274336283185841,0.3274336283185841,0.5,0.5
record,10.0,12.0,15.0,0.32432432432432434,0.2702702702702703,0.5454545454545454,0.45454545454545453
recov,11.0,6.0,11.0,0.21428571428571427,0.39285714285714285,0.35294117647058826,0.6470588235294118
recoveri,10.0,13.0,11.0,0.38235294117647056,0.29411764705882354,0.5652173913043478,0.43478260869565216
reduc,37.0,25.0,33.0,0.2631578947368421,0.3894736842105263,0.4032258064516129,0.5967741935483871
reduct,30.0,32.0,40.0,0.3137254901960784,0.29411764705882354,0.5161290322580645,0.4838709677419355
referendum,10.0,4.0,6.0,0.2,0.5,0.2857142857142857,0.7142857142857143
refinanc,9.0,1.0,15.0,0.04,0.36,0.1,0.9
reflect,81.0,84.0,85.0,0.336,0.324,0.509090909090909,0.4909090909090909
reform,5.0,5.0,4.0,0.35714285714285715,0.35714285714285715,0.5,0.5
regard,7.0,10.0,13.0,0.3333333333333333,0.23333333333333334,0.5882352941176471,0.4117647058823529
region,9.0,5.0,8.0,0.22727272727272727,0.4090909090909091,0.35714285714285715,0.6428571428571429
rel,61.0,54.0,76.0,0.28272251308900526,0.3193717277486911,0.46956521739130436,0.5304347826086957
relat,26.0,16.0,20.0,0.25806451612903225,0.41935483870967744,0.38095238095238093,0.6190476190476191
relationship,3.0,4.0,6.0,0.3076923076923077,0.23076923076923078,0.5714285714285714,0.42857142857142855
releas,19.0,29.0,44.0,0.31521739130434784,0.20652173913043478,0.6041666666666666,0.3958333333333333
remain,77.0,68.0,103.0,0.27419354838709675,0.31048387096774194,0.4689655172413793,0.5310344827586206
renew,9.0,4.0,4.0,0.23529411764705882,0.5294117647058824,0.3076923076923077,0.6923076923076923
repo,19.0,10.0,11.0,0.25,0.475,0.3448275862068966,0.6551724137931034
report,81.0,77.0,92.0,0.308,0.324,0.4873417721518987,0.5126582278481012
repres,4.0,9.0,11.0,0.375,0.16666666666666666,0.6923076923076923,0.3076923076923077
requir,13.0,6.0,13.0,0.1875,0.40625,0.3157894736842105,0.6842105263157895
reserv,14.0,17.0,17.0,0.3541666666666667,0.2916666666666667,0.5483870967741935,0.45161290322580644
resili,8.0,4.0,4.0,0.25,0.5,0.3333333333333333,0.6666666666666666
respect,9.0,1.0,20.0,0.03333333333333333,0.3,0.1,0.9
respond,20.0,17.0,35.0,0.2361111111111111,0.2777777777777778,0.4594594594594595,0.5405405405405406
respons,27.0,17.0,24.0,0.25,0.39705882352941174,0.38636363636363635,0.6136363636363636
rest,2.0,5.0,6.0,0.38461538461538464,0.15384615384615385,0.7142857142857143,0.2857142857142857
result,29.0,20.0,24.0,0.273972602739726,0.3972602739726027,0.40816326530612246,0.5918367346938775
retail,15.0,12.0,22.0,0.24489795918367346,0.30612244897959184,0.4444444444444444,0.5555555555555556
return,18.0,17.0,15.0,0.34,0.36,0.4857142857142857,0.5142857142857142
reuter,33.0,32.0,47.0,0.2857142857142857,0.29464285714285715,0.49230769230769234,0.5076923076923077
revers,21.0,12.0,17.0,0.24,0.42,0.36363636363636365,0.6363636363636364
review,7.0,8.0,6.0,0.38095238095238093,0.3333333333333333,0.5333333333333333,0.4666666666666667
revis,27.0,24.0,26.0,0.3116883116883117,0.35064935064935066,0.47058823529411764,0.5294117647058824
rise,71.0,58.0,85.0,0.27102803738317754,0.3317757009345794,0.4496124031007752,0.5503875968992248
risen,80.0,80.0,103.0,0.3041825095057034,0.3041825095057034,0.5,0.5
risk,71.0,50.0,71.0,0.2604166666666667,0.3697916666666667,0.4132231404958678,0.5867768595041323
riski,16.0,6.0,24.0,0.13043478260869565,0.34782608695652173,0.2727272727272727,0.7272727272727273
riskier,4.0,9.0,0.0,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.3076923076923077
robust,14.0,9.0,11.0,0.2647058823529412,0.4117647058823529,0.391304347826087,0.6086956521739131
role,4.0,0.0,8.0,0.0,0.3333333333333333,0.0,1.0
rose,1.0,1.0,11.0,0.07692307692307693,0.07692307692307693,0.5,0.5
roughli,3.0,5.0,4.0,0.4166666666666667,0.25,0.625,0.375
round,8.0,8.0,0.0,0.5,0.5,0.5,0.5
rpi,5.0,2.0,13.0,0.1,0.25,0.2857142857142857,0.7142857142857143
rpix,5.0,2.0,6.0,0.15384615384615385,0.38461538461538464,0.2857142857142857,0.7142857142857143
run,18.0,10.0,11.0,0.2564102564102564,0.46153846153846156,0.35714285714285715,0.6428571428571429
russia,0.0,0.0,15.0,0.0,0.0,,
safe,5.0,2.0,13.0,0.1,0.25,0.2857142857142857,0.7142857142857143
sale,16.0,8.0,11.0,0.22857142857142856,0.45714285714285713,0.3333333333333333,0.6666666666666666
save,3.0,12.0,6.0,0.5714285714285714,0.14285714285714285,0.8,0.2
scale,11.0,12.0,6.0,0.41379310344827586,0.3793103448275862,0.5217391304347826,0.4782608695652174
scheme,11.0,0.0,17.0,0.0,0.39285714285714285,0.0,1.0
search,2.0,2.0,8.0,0.16666666666666666,0.16666666666666666,0.5,0.5
second,28.0,20.0,15.0,0.31746031746031744,0.4444444444444444,0.4166666666666667,0.5833333333333334
sector,51.0,40.0,44.0,0.2962962962962963,0.37777777777777777,0.43956043956043955,0.5604395604395604
secur,24.0,17.0,20.0,0.2786885245901639,0.39344262295081966,0.4146341463414634,0.5853658536585366
seek,6.0,4.0,2.0,0.3333333333333333,0.5,0.4,0.6
seem,39.0,34.0,22.0,0.35789473684210527,0.4105263157894737,0.4657534246575342,0.5342465753424658
seen,30.0,16.0,49.0,0.16842105263157894,0.3157894736842105,0.34782608695652173,0.6521739130434783
senior,8.0,2.0,4.0,0.14285714285714285,0.5714285714285714,0.2,0.8
sensit,4.0,6.0,13.0,0.2608695652173913,0.17391304347826086,0.6,0.4
sentiment,25.0,9.0,29.0,0.14285714285714285,0.3968253968253968,0.2647058823529412,0.7352941176470589
septemb,22.0,17.0,38.0,0.22077922077922077,0.2857142857142857,0.4358974358974359,0.5641025641025641
seri,9.0,2.0,11.0,0.09090909090909091,0.4090909090909091,0.18181818181818182,0.8181818181818182
servic,15.0,5.0,8.0,0.17857142857142858,0.5357142857142857,0.25,0.75
set,13.0,4.0,20.0,0.10810810810810811,0.35135135135135137,0.23529411764705882,0.7647058823529411
sever,18.0,9.0,15.0,0.21428571428571427,0.42857142857142855,0.3333333333333333,0.6666666666666666
share,35.0,50.0,53.0,0.36231884057971014,0.2536231884057971,0.5882352941176471,0.4117647058823529
sharp,32.0,14.0,29.0,0.18666666666666668,0.4266666666666667,0.30434782608695654,0.6956521739130435
sharpli,32.0,17.0,35.0,0.20238095238095238,0.38095238095238093,0.3469387755102041,0.6530612244897959
sheet,13.0,10.0,4.0,0.37037037037037035,0.48148148148148145,0.43478260869565216,0.5652173913043478
shift,11.0,12.0,22.0,0.26666666666666666,0.24444444444444444,0.5217391304347826,0.4782608695652174
shock,8.0,9.0,4.0,0.42857142857142855,0.38095238095238093,0.5294117647058824,0.47058823529411764
short,79.0,74.0,96.0,0.2971887550200803,0.3172690763052209,0.48366013071895425,0.5163398692810458
shorter,12.0,8.0,13.0,0.24242424242424243,0.36363636363636365,0.4,0.6
show,6.0,4.0,17.0,0.14814814814814814,0.2222222222222222,0.4,0.6
shown,3.0,2.0,8.0,0.15384615384615385,0.23076923076923078,0.4,0.6
sign,28.0,14.0,31.0,0.1917808219178082,0.3835616438356164,0.3333333333333333,0.6666666666666666
signal,9.0,6.0,8.0,0.2608695652173913,0.391304347826087,0.4,0.6
signific,43.0,26.0,49.0,0.22033898305084745,0.3644067796610169,0.37681159420289856,0.6231884057971014
significantli,16.0,14.0,29.0,0.23728813559322035,0.2711864406779661,0.4666666666666667,0.5333333333333333
similar,14.0,16.0,24.0,0.2962962962962963,0.25925925925925924,0.5333333333333333,0.4666666666666667
similarli,5.0,4.0,4.0,0.3076923076923077,0.38461538461538464,0.4444444444444444,0.5555555555555556
simpli,6.0,8.0,0.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
sinc,89.0,80.0,112.0,0.2846975088967972,0.3167259786476868,0.47337278106508873,0.5266272189349113
situat,5.0,5.0,11.0,0.23809523809523808,0.23809523809523808,0.5,0.5
six,14.0,5.0,8.0,0.18518518518518517,0.5185185185185185,0.2631578947368421,0.7368421052631579
size,16.0,8.0,13.0,0.21621621621621623,0.43243243243243246,0.3333333333333333,0.6666666666666666
skew,12.0,2.0,4.0,0.1111111111111111,0.6666666666666666,0.14285714285714285,0.8571428571428571
slight,5.0,2.0,11.0,0.1111111111111111,0.2777777777777778,0.2857142857142857,0.7142857142857143
slightli,44.0,41.0,58.0,0.2867132867132867,0.3076923076923077,0.4823529411764706,0.5176470588235295
slow,32.0,13.0,31.0,0.17105263157894737,0.42105263157894735,0.28888888888888886,0.7111111111111111
slowdown,23.0,6.0,11.0,0.15,0.575,0.20689655172413793,0.7931034482758621
slower,8.0,5.0,8.0,0.23809523809523808,0.38095238095238093,0.38461538461538464,0.6153846153846154
small,24.0,24.0,24.0,0.3333333333333333,0.3333333333333333,0.5,0.5
smaller,13.0,4.0,6.0,0.17391304347826086,0.5652173913043478,0.23529411764705882,0.7647058823529411
softer,2.0,4.0,13.0,0.21052631578947367,0.10526315789473684,0.6666666666666666,0.3333333333333333
somewhat,32.0,26.0,35.0,0.27956989247311825,0.34408602150537637,0.4482758620689655,0.5517241379310345
sought,3.0,2.0,11.0,0.125,0.1875,0.4,0.6
sourc,8.0,2.0,11.0,0.09523809523809523,0.38095238095238093,0.2,0.8
sovereign,14.0,14.0,13.0,0.34146341463414637,0.34146341463414637,0.5,0.5
spain,9.0,1.0,6.0,0.0625,0.5625,0.1,0.9
spanish,10.0,2.0,2.0,0.14285714285714285,0.7142857142857143,0.16666666666666666,0.8333333333333334
special,4.0,2.0,11.0,0.11764705882352941,0.23529411764705882,0.3333333333333333,0.6666666666666666
specif,3.0,4.0,4.0,0.36363636363636365,0.2727272727272727,0.5714285714285714,0.42857142857142855
specul,4.0,10.0,2.0,0.625,0.25,0.7142857142857143,0.2857142857142857
spend,14.0,5.0,8.0,0.18518518518518517,0.5185185185185185,0.2631578947368421,0.7368421052631579
spillov,3.0,1.0,11.0,0.06666666666666667,0.2,0.25,0.75
spot,5.0,8.0,11.0,0.3333333333333333,0.20833333333333334,0.6153846153846154,0.38461538461538464
spread,68.0,53.0,71.0,0.2760416666666667,0.3541666666666667,0.4380165289256198,0.5619834710743802
spring,1.0,2.0,15.0,0.1111111111111111,0.05555555555555555,0.6666666666666666,0.3333333333333333
stabil,6.0,8.0,4.0,0.4444444444444444,0.3333333333333333,0.5714285714285714,0.42857142857142855
stabilis,6.0,4.0,11.0,0.19047619047619047,0.2857142857142857,0.4,0.6
stabl,11.0,21.0,17.0,0.42857142857142855,0.22448979591836735,0.65625,0.34375
staff,12.0,0.0,17.0,0.0,0.41379310344827586,0.0,1.0
stage,8.0,1.0,4.0,0.07692307692307693,0.6153846153846154,0.1111111111111111,0.8888888888888888
stanc,4.0,5.0,4.0,0.38461538461538464,0.3076923076923077,0.5555555555555556,0.4444444444444444
standard,5.0,10.0,6.0,0.47619047619047616,0.23809523809523808,0.6666666666666666,0.3333333333333333
start,28.0,37.0,22.0,0.42528735632183906,0.3218390804597701,0.5692307692307692,0.4307692307692308
state,56.0,72.0,87.0,0.33488372093023255,0.26046511627906976,0.5625,0.4375
statement,10.0,10.0,8.0,0.35714285714285715,0.35714285714285715,0.5,0.5
steadi,5.0,4.0,2.0,0.36363636363636365,0.45454545454545453,0.4444444444444444,0.5555555555555556
steepen,2.0,4.0,8.0,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.3333333333333333
sterl,100.0,104.0,107.0,0.33440514469453375,0.3215434083601286,0.5098039215686274,0.49019607843137253
still,32.0,22.0,22.0,0.2894736842105263,0.42105263157894735,0.4074074074074074,0.5925925925925926
stimulu,6.0,13.0,13.0,0.40625,0.1875,0.6842105263157895,0.3157894736842105
stock,18.0,16.0,8.0,0.38095238095238093,0.42857142857142855,0.47058823529411764,0.5294117647058824
stood,9.0,2.0,6.0,0.11764705882352941,0.5294117647058824,0.18181818181818182,0.8181818181818182
stoxx,6.0,4.0,24.0,0.11764705882352941,0.17647058823529413,0.4,0.6
strain,5.0,5.0,6.0,0.3125,0.3125,0.5,0.5
strength,21.0,18.0,11.0,0.36,0.42,0.46153846153846156,0.5384615384615384
strengthen,9.0,13.0,8.0,0.43333333333333335,0.3,0.5909090909090909,0.4090909090909091
stress,13.0,5.0,8.0,0.19230769230769232,0.5,0.2777777777777778,0.7222222222222222
strong,32.0,22.0,31.0,0.25882352941176473,0.3764705882352941,0.4074074074074074,0.5925925925925926
stronger,21.0,29.0,24.0,0.3918918918918919,0.28378378378378377,0.58,0.42
strongli,5.0,8.0,11.0,0.3333333333333333,0.20833333333333334,0.6153846153846154,0.38461538461538464
structur,8.0,6.0,6.0,0.3,0.4,0.42857142857142855,0.5714285714285714
sub,11.0,4.0,2.0,0.23529411764705882,0.6470588235294118,0.26666666666666666,0.7333333333333333
subdu,9.0,4.0,2.0,0.26666666666666666,0.6,0.3076923076923077,0.6923076923076923
subsequ,22.0,12.0,29.0,0.19047619047619047,0.3492063492063492,0.35294117647058826,0.6470588235294118
substanti,24.0,16.0,26.0,0.24242424242424243,0.36363636363636365,0.4,0.6
suggest,66.0,34.0,92.0,0.17708333333333334,0.34375,0.34,0.66
summer,15.0,5.0,20.0,0.125,0.375,0.25,0.75
suppli,11.0,9.0,11.0,0.2903225806451613,0.3548387096774194,0.45,0.55
support,25.0,24.0,40.0,0.2696629213483146,0.2808988764044944,0.4897959183673469,0.5102040816326531
surpris,12.0,10.0,24.0,0.21739130434782608,0.2608695652173913,0.45454545454545453,0.5454545454545454
survey,40.0,34.0,74.0,0.22972972972972974,0.2702702702702703,0.4594594594594595,0.5405405405405406
sustain,17.0,18.0,6.0,0.43902439024390244,0.4146341463414634,0.5142857142857142,0.4857142857142857
swap,30.0,25.0,65.0,0.20833333333333334,0.25,0.45454545454545453,0.5454545454545454
system,15.0,2.0,0.0,0.11764705882352941,0.8823529411764706,0.11764705882352941,0.8823529411764706
take,22.0,9.0,24.0,0.16363636363636364,0.4,0.2903225806451613,0.7096774193548387
taken,22.0,16.0,26.0,0.25,0.34375,0.42105263157894735,0.5789473684210527
target,26.0,13.0,29.0,0.19117647058823528,0.38235294117647056,0.3333333333333333,0.6666666666666666
tax,6.0,2.0,6.0,0.14285714285714285,0.42857142857142855,0.25,0.75
temporari,5.0,8.0,11.0,0.3333333333333333,0.20833333333333334,0.6153846153846154,0.38461538461538464
ten,25.0,25.0,62.0,0.22321428571428573,0.22321428571428573,0.5,0.5
tend,10.0,8.0,13.0,0.25806451612903225,0.3225806451612903,0.4444444444444444,0.5555555555555556
tension,11.0,4.0,8.0,0.17391304347826086,0.4782608695652174,0.26666666666666666,0.7333333333333333
tent,2.0,0.0,11.0,0.0,0.15384615384615385,0.0,1.0
term,94.0,97.0,107.0,0.32550335570469796,0.31543624161073824,0.5078534031413613,0.49214659685863876
test,3.0,2.0,6.0,0.18181818181818182,0.2727272727272727,0.4,0.6
thereaft,2.0,2.0,15.0,0.10526315789473684,0.10526315789473684,0.5,0.5
therefor,14.0,9.0,4.0,0.3333333333333333,0.5185185185185185,0.391304347826087,0.6086956521739131
third,14.0,9.0,11.0,0.2647058823529412,0.4117647058823529,0.391304347826087,0.6086956521739131
though,22.0,12.0,20.0,0.2222222222222222,0.4074074074074074,0.35294117647058826,0.6470588235294118
thought,22.0,9.0,13.0,0.20454545454545456,0.5,0.2903225806451613,0.7096774193548387
three,44.0,36.0,56.0,0.2647058823529412,0.3235294117647059,0.45,0.55
threshold,1.0,1.0,13.0,0.06666666666666667,0.06666666666666667,0.5,0.5
thu,7.0,4.0,0.0,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.6363636363636364
tighten,30.0,17.0,38.0,0.2,0.35294117647058826,0.3617021276595745,0.6382978723404256
time,63.0,62.0,87.0,0.29245283018867924,0.2971698113207547,0.496,0.504
togeth,18.0,8.0,13.0,0.20512820512820512,0.46153846153846156,0.3076923076923077,0.6923076923076923
took,5.0,5.0,4.0,0.35714285714285715,0.35714285714285715,0.5,0.5
top,4.0,1.0,8.0,0.07692307692307693,0.3076923076923077,0.2,0.8
total,14.0,4.0,24.0,0.09523809523809523,0.3333333333333333,0.2222222222222222,0.7777777777777778
toward,18.0,10.0,24.0,0.19230769230769232,0.34615384615384615,0.35714285714285715,0.6428571428571429
trade,34.0,24.0,49.0,0.22429906542056074,0.3177570093457944,0.41379310344827586,0.5862068965517241
transact,6.0,6.0,2.0,0.42857142857142855,0.42857142857142855,0.5,0.5
treasuri,10.0,13.0,17.0,0.325,0.25,0.5652173913043478,0.43478260869565216
trend,15.0,12.0,20.0,0.2553191489361702,0.3191489361702128,0.4444444444444444,0.5555555555555556
trigger,9.0,9.0,2.0,0.45,0.45,0.5,0.5
trough,3.0,9.0,15.0,0.3333333333333333,0.1111111111111111,0.75,0.25
turbul,10.0,4.0,6.0,0.2,0.5,0.2857142857142857,0.7142857142857143
turn,16.0,6.0,33.0,0.10909090909090909,0.2909090909090909,0.2727272727272727,0.7272727272727273
twelv,17.0,10.0,24.0,0.19607843137254902,0.3333333333333333,0.37037037037037035,0.6296296296296297
two,32.0,25.0,33.0,0.2777777777777778,0.35555555555555557,0.43859649122807015,0.5614035087719298
u,64.0,61.0,80.0,0.2975609756097561,0.3121951219512195,0.488,0.512
uk,79.0,85.0,101.0,0.32075471698113206,0.2981132075471698,0.5182926829268293,0.4817073170731707
ukrain,0.0,0.0,13.0,0.0,0.0,,
uncertain,9.0,6.0,8.0,0.2608695652173913,0.391304347826087,0.4,0.6
uncertainti,34.0,29.0,31.0,0.30851063829787234,0.3617021276595745,0.4603174603174603,0.5396825396825397
unchang,34.0,37.0,49.0,0.30833333333333335,0.2833333333333333,0.5211267605633803,0.4788732394366197
unclear,10.0,12.0,0.0,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.45454545454545453
underli,16.0,9.0,11.0,0.25,0.4444444444444444,0.36,0.64
underperform,1.0,5.0,6.0,0.4166666666666667,0.08333333333333333,0.8333333333333334,0.16666666666666666
underpin,6.0,5.0,6.0,0.29411764705882354,0.35294117647058826,0.45454545454545453,0.5454545454545454
unemploy,8.0,2.0,26.0,0.05555555555555555,0.2222222222222222,0.2,0.8
unexpectedli,3.0,4.0,8.0,0.26666666666666666,0.2,0.5714285714285714,0.42857142857142855
union,11.0,10.0,15.0,0.2777777777777778,0.3055555555555556,0.47619047619047616,0.5238095238095238
unit,76.0,88.0,103.0,0.3295880149812734,0.2846441947565543,0.5365853658536586,0.4634146341463415
unlik,6.0,4.0,4.0,0.2857142857142857,0.42857142857142855,0.4,0.6
unsecur,18.0,9.0,22.0,0.1836734693877551,0.3673469387755102,0.3333333333333333,0.6666666666666666
unusu,8.0,13.0,13.0,0.38235294117647056,0.23529411764705882,0.6190476190476191,0.38095238095238093
unwind,8.0,8.0,13.0,0.27586206896551724,0.27586206896551724,0.5,0.5
unwound,7.0,4.0,13.0,0.16666666666666666,0.2916666666666667,0.36363636363636365,0.6363636363636364
upsid,7.0,2.0,6.0,0.13333333333333333,0.4666666666666667,0.2222222222222222,0.7777777777777778
upward,17.0,22.0,15.0,0.4074074074074074,0.3148148148148148,0.5641025641025641,0.4358974358974359
use,19.0,14.0,15.0,0.2916666666666667,0.3958333333333333,0.42424242424242425,0.5757575757575758
usual,6.0,4.0,4.0,0.2857142857142857,0.42857142857142855,0.4,0.6
valu,17.0,12.0,11.0,0.3,0.425,0.41379310344827586,0.5862068965517241
varieti,4.0,2.0,6.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
variou,7.0,9.0,2.0,0.5,0.3888888888888889,0.5625,0.4375
via,6.0,1.0,8.0,0.06666666666666667,0.4,0.14285714285714285,0.8571428571428571
view,32.0,40.0,44.0,0.3448275862068966,0.27586206896551724,0.5555555555555556,0.4444444444444444
vix,2.0,2.0,13.0,0.11764705882352941,0.11764705882352941,0.5,0.5
volatil,50.0,42.0,69.0,0.2608695652173913,0.3105590062111801,0.45652173913043476,0.5434782608695652
volum,9.0,5.0,11.0,0.2,0.36,0.35714285714285715,0.6428571428571429
vote,8.0,4.0,8.0,0.2,0.4,0.3333333333333333,0.6666666666666666
vulner,10.0,2.0,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334
wage,8.0,4.0,4.0,0.25,0.5,0.3333333333333333,0.6666666666666666
way,5.0,2.0,8.0,0.13333333333333333,0.3333333333333333,0.2857142857142857,0.7142857142857143
weak,23.0,17.0,15.0,0.3090909090909091,0.41818181818181815,0.425,0.575
weaken,19.0,14.0,20.0,0.2641509433962264,0.3584905660377358,0.42424242424242425,0.5757575757575758
weaker,27.0,16.0,26.0,0.2318840579710145,0.391304347826087,0.37209302325581395,0.627906976744186
wealth,8.0,4.0,4.0,0.25,0.5,0.3333333333333333,0.6666666666666666
week,11.0,5.0,15.0,0.16129032258064516,0.3548387096774194,0.3125,0.6875
weigh,5.0,2.0,4.0,0.18181818181818182,0.45454545454545453,0.2857142857142857,0.7142857142857143
weight,23.0,16.0,33.0,0.2222222222222222,0.3194444444444444,0.41025641025641024,0.5897435897435898
well,30.0,21.0,35.0,0.2441860465116279,0.3488372093023256,0.4117647058823529,0.5882352941176471
wherea,3.0,4.0,4.0,0.36363636363636365,0.2727272727272727,0.5714285714285714,0.42857142857142855
whether,23.0,14.0,11.0,0.2916666666666667,0.4791666666666667,0.3783783783783784,0.6216216216216216
whole,16.0,18.0,22.0,0.32142857142857145,0.2857142857142857,0.5294117647058824,0.47058823529411764
wholesal,4.0,5.0,20.0,0.1724137931034483,0.13793103448275862,0.5555555555555556,0.4444444444444444
wide,14.0,14.0,4.0,0.4375,0.4375,0.5,0.5
widen,25.0,17.0,22.0,0.265625,0.390625,0.40476190476190477,0.5952380952380952
wider,9.0,1.0,8.0,0.05555555555555555,0.5,0.1,0.9
widespread,5.0,2.0,8.0,0.13333333333333333,0.3333333333333333,0.2857142857142857,0.7142857142857143
withdraw,8.0,8.0,11.0,0.2962962962962963,0.2962962962962963,0.5,0.5
within,16.0,28.0,22.0,0.42424242424242425,0.24242424242424243,0.6363636363636364,0.36363636363636365
without,6.0,2.0,4.0,0.16666666666666666,0.5,0.25,0.75
work,10.0,6.0,11.0,0.2222222222222222,0.37037037037037035,0.375,0.625
world,14.0,20.0,6.0,0.5,0.35,0.5882352941176471,0.4117647058823529
would,84.0,61.0,78.0,0.273542600896861,0.37668161434977576,0.4206896551724138,0.5793103448275863
year,94.0,82.0,112.0,0.2847222222222222,0.3263888888888889,0.4659090909090909,0.5340909090909091
yen,9.0,13.0,11.0,0.3939393939393939,0.2727272727272727,0.5909090909090909,0.4090909090909091
yet,15.0,8.0,4.0,0.2962962962962963,0.5555555555555556,0.34782608695652173,0.6521739130434783
yield,63.0,81.0,98.0,0.3347107438016529,0.2603305785123967,0.5625,0.4375
