,negative count,postive count,neutral count,p percentage,n percentage,p percentage no neutral,n percentage no neutral
implement,5.0,3.0,3.0,0.2727272727272727,0.45454545454545453,0.375,0.625
impli,30.0,33.0,15.0,0.4230769230769231,0.38461538461538464,0.5238095238095238,0.47619047619047616
implic,24.0,16.0,8.0,0.3333333333333333,0.5,0.4,0.6
import,69.0,39.0,23.0,0.29770992366412213,0.5267175572519084,0.3611111111111111,0.6388888888888888
improv,14.0,9.0,8.0,0.2903225806451613,0.45161290322580644,0.391304347826087,0.6086956521739131
inact,29.0,15.0,7.0,0.29411764705882354,0.5686274509803921,0.3409090909090909,0.6590909090909091
includ,42.0,27.0,19.0,0.3068181818181818,0.4772727272727273,0.391304347826087,0.6086956521739131
incom,9.0,8.0,9.0,0.3076923076923077,0.34615384615384615,0.47058823529411764,0.5294117647058824
incorpor,10.0,0.0,5.0,0.0,0.6666666666666666,0.0,1.0
increas,108.0,81.0,47.0,0.3432203389830508,0.4576271186440678,0.42857142857142855,0.5714285714285714
inde,12.0,4.0,10.0,0.15384615384615385,0.46153846153846156,0.25,0.75
index,47.0,37.0,16.0,0.37,0.47,0.44047619047619047,0.5595238095238095
indic,71.0,50.0,35.0,0.32051282051282054,0.4551282051282051,0.4132231404958678,0.5867768595041323
indirect,3.0,9.0,0.0,0.75,0.25,0.75,0.25
individu,7.0,5.0,10.0,0.22727272727272727,0.3181818181818182,0.4166666666666667,0.5833333333333334
industri,20.0,10.0,8.0,0.2631578947368421,0.5263157894736842,0.3333333333333333,0.6666666666666666
inflat,115.0,87.0,48.0,0.348,0.46,0.4306930693069307,0.5693069306930693
inflationari,30.0,22.0,18.0,0.3142857142857143,0.42857142857142855,0.4230769230769231,0.5769230769230769
inflow,7.0,7.0,2.0,0.4375,0.4375,0.5,0.5
influenc,23.0,20.0,13.0,0.35714285714285715,0.4107142857142857,0.46511627906976744,0.5348837209302325
inform,35.0,27.0,13.0,0.36,0.4666666666666667,0.43548387096774194,0.5645161290322581
initi,5.0,3.0,3.0,0.2727272727272727,0.45454545454545453,0.375,0.625
input,65.0,42.0,7.0,0.3684210526315789,0.5701754385964912,0.3925233644859813,0.6074766355140186
instanc,7.0,3.0,3.0,0.23076923076923078,0.5384615384615384,0.3,0.7
instead,3.0,4.0,4.0,0.36363636363636365,0.2727272727272727,0.5714285714285714,0.42857142857142855
insur,4.0,15.0,5.0,0.625,0.16666666666666666,0.7894736842105263,0.21052631578947367
intens,7.0,5.0,6.0,0.2777777777777778,0.3888888888888889,0.4166666666666667,0.5833333333333334
intensifi,14.0,1.0,1.0,0.0625,0.875,0.06666666666666667,0.9333333333333333
intent,29.0,20.0,10.0,0.3389830508474576,0.4915254237288136,0.40816326530612246,0.5918367346938775
interest,11.0,5.0,2.0,0.2777777777777778,0.6111111111111112,0.3125,0.6875
intern,5.0,4.0,6.0,0.26666666666666666,0.3333333333333333,0.4444444444444444,0.5555555555555556
interpret,16.0,4.0,2.0,0.18181818181818182,0.7272727272727273,0.2,0.8
introduct,5.0,4.0,6.0,0.26666666666666666,0.3333333333333333,0.4444444444444444,0.5555555555555556
invest,11.0,3.0,3.0,0.17647058823529413,0.6470588235294118,0.21428571428571427,0.7857142857142857
inward,4.0,7.0,0.0,0.6363636363636364,0.36363636363636365,0.6363636363636364,0.36363636363636365
issu,9.0,9.0,6.0,0.375,0.375,0.5,0.5
januari,47.0,32.0,22.0,0.31683168316831684,0.46534653465346537,0.4050632911392405,0.5949367088607594
job,46.0,28.0,29.0,0.27184466019417475,0.44660194174757284,0.3783783783783784,0.6216216216216216
judg,14.0,13.0,6.0,0.3939393939393939,0.42424242424242425,0.48148148148148145,0.5185185185185185
judgement,4.0,5.0,4.0,0.38461538461538464,0.3076923076923077,0.5555555555555556,0.4444444444444444
juli,37.0,21.0,16.0,0.28378378378378377,0.5,0.3620689655172414,0.6379310344827587
june,30.0,24.0,15.0,0.34782608695652173,0.43478260869565216,0.4444444444444444,0.5555555555555556
key,17.0,13.0,12.0,0.30952380952380953,0.40476190476190477,0.43333333333333335,0.5666666666666667
kingdom,13.0,11.0,11.0,0.3142857142857143,0.37142857142857144,0.4583333333333333,0.5416666666666666
labour,109.0,81.0,45.0,0.3446808510638298,0.46382978723404256,0.4263157894736842,0.5736842105263158
lag,7.0,10.0,7.0,0.4166666666666667,0.2916666666666667,0.5882352941176471,0.4117647058823529
larg,60.0,33.0,20.0,0.2920353982300885,0.5309734513274337,0.3548387096774194,0.6451612903225806
larger,14.0,15.0,6.0,0.42857142857142855,0.4,0.5172413793103449,0.4827586206896552
largest,10.0,4.0,3.0,0.23529411764705882,0.5882352941176471,0.2857142857142857,0.7142857142857143
last,37.0,22.0,10.0,0.3188405797101449,0.5362318840579711,0.3728813559322034,0.6271186440677966
late,10.0,7.0,6.0,0.30434782608695654,0.43478260869565216,0.4117647058823529,0.5882352941176471
later,7.0,8.0,4.0,0.42105263157894735,0.3684210526315789,0.5333333333333333,0.4666666666666667
latest,50.0,33.0,27.0,0.3,0.45454545454545453,0.39759036144578314,0.6024096385542169
latter,10.0,7.0,3.0,0.35,0.5,0.4117647058823529,0.5882352941176471
le,56.0,36.0,26.0,0.3050847457627119,0.4745762711864407,0.391304347826087,0.6086956521739131
lead,14.0,10.0,7.0,0.3225806451612903,0.45161290322580644,0.4166666666666667,0.5833333333333334
least,14.0,11.0,6.0,0.3548387096774194,0.45161290322580644,0.44,0.56
leav,6.0,8.0,8.0,0.36363636363636365,0.2727272727272727,0.5714285714285714,0.42857142857142855
led,9.0,7.0,6.0,0.3181818181818182,0.4090909090909091,0.4375,0.5625
letter,7.0,2.0,8.0,0.11764705882352941,0.4117647058823529,0.2222222222222222,0.7777777777777778
level,89.0,56.0,40.0,0.3027027027027027,0.4810810810810811,0.38620689655172413,0.6137931034482759
lf,55.0,41.0,25.0,0.33884297520661155,0.45454545454545453,0.4270833333333333,0.5729166666666666
light,7.0,3.0,4.0,0.21428571428571427,0.5,0.3,0.7
like,85.0,70.0,41.0,0.35714285714285715,0.4336734693877551,0.45161290322580644,0.5483870967741935
likelihood,6.0,6.0,0.0,0.5,0.5,0.5,0.5
limit,16.0,19.0,7.0,0.4523809523809524,0.38095238095238093,0.5428571428571428,0.45714285714285713
line,64.0,52.0,31.0,0.35374149659863946,0.43537414965986393,0.4482758620689655,0.5517241379310345
link,5.0,9.0,1.0,0.6,0.3333333333333333,0.6428571428571429,0.35714285714285715
littl,82.0,68.0,39.0,0.35978835978835977,0.43386243386243384,0.4533333333333333,0.5466666666666666
live,4.0,5.0,4.0,0.38461538461538464,0.3076923076923077,0.5555555555555556,0.4444444444444444
long,20.0,13.0,16.0,0.2653061224489796,0.40816326530612246,0.3939393939393939,0.6060606060606061
longer,37.0,27.0,22.0,0.313953488372093,0.43023255813953487,0.421875,0.578125
look,37.0,21.0,13.0,0.29577464788732394,0.5211267605633803,0.3620689655172414,0.6379310344827587
loss,3.0,9.0,4.0,0.5625,0.1875,0.75,0.25
low,40.0,27.0,22.0,0.30337078651685395,0.449438202247191,0.40298507462686567,0.5970149253731343
lower,74.0,47.0,32.0,0.30718954248366015,0.48366013071895425,0.3884297520661157,0.6115702479338843
lowest,23.0,5.0,11.0,0.1282051282051282,0.5897435897435898,0.17857142857142858,0.8214285714285714
made,22.0,11.0,5.0,0.2894736842105263,0.5789473684210527,0.3333333333333333,0.6666666666666666
main,15.0,4.0,9.0,0.14285714285714285,0.5357142857142857,0.21052631578947367,0.7894736842105263
mainli,16.0,11.0,5.0,0.34375,0.5,0.4074074074074074,0.5925925925925926
maintain,7.0,1.0,4.0,0.08333333333333333,0.5833333333333334,0.125,0.875
major,18.0,12.0,9.0,0.3076923076923077,0.46153846153846156,0.4,0.6
make,11.0,14.0,10.0,0.4,0.3142857142857143,0.56,0.44
mani,24.0,8.0,11.0,0.18604651162790697,0.5581395348837209,0.25,0.75
manufactur,60.0,36.0,8.0,0.34615384615384615,0.5769230769230769,0.375,0.625
march,30.0,22.0,13.0,0.3384615384615385,0.46153846153846156,0.4230769230769231,0.5769230769230769
margin,47.0,32.0,19.0,0.32653061224489793,0.47959183673469385,0.4050632911392405,0.5949367088607594
mark,15.0,9.0,5.0,0.3103448275862069,0.5172413793103449,0.375,0.625
markedli,7.0,8.0,2.0,0.47058823529411764,0.4117647058823529,0.5333333333333333,0.4666666666666667
market,102.0,78.0,47.0,0.3436123348017621,0.44933920704845814,0.43333333333333335,0.5666666666666667
match,9.0,9.0,6.0,0.375,0.375,0.5,0.5
materi,21.0,17.0,12.0,0.34,0.42,0.4473684210526316,0.5526315789473685
may,48.0,35.0,23.0,0.330188679245283,0.4528301886792453,0.42168674698795183,0.5783132530120482
mean,18.0,7.0,9.0,0.20588235294117646,0.5294117647058824,0.28,0.72
meant,20.0,14.0,11.0,0.3111111111111111,0.4444444444444444,0.4117647058823529,0.5882352941176471
measur,103.0,74.0,47.0,0.33035714285714285,0.45982142857142855,0.4180790960451977,0.5819209039548022
median,13.0,0.0,7.0,0.0,0.65,0.0,1.0
medium,30.0,36.0,23.0,0.4044943820224719,0.33707865168539325,0.5454545454545454,0.45454545454545453
meet,41.0,29.0,20.0,0.32222222222222224,0.45555555555555555,0.4142857142857143,0.5857142857142857
member,24.0,9.0,7.0,0.225,0.6,0.2727272727272727,0.7272727272727273
mid,14.0,7.0,6.0,0.25925925925925924,0.5185185185185185,0.3333333333333333,0.6666666666666666
middl,13.0,11.0,4.0,0.39285714285714285,0.4642857142857143,0.4583333333333333,0.5416666666666666
might,86.0,64.0,34.0,0.34782608695652173,0.4673913043478261,0.4266666666666667,0.5733333333333334
migrat,7.0,10.0,1.0,0.5555555555555556,0.3888888888888889,0.5882352941176471,0.4117647058823529
millennium,13.0,0.0,0.0,0.0,1.0,0.0,1.0
minimum,10.0,9.0,2.0,0.42857142857142855,0.47619047619047616,0.47368421052631576,0.5263157894736842
mix,30.0,22.0,8.0,0.36666666666666664,0.5,0.4230769230769231,0.5769230769230769
moder,23.0,16.0,7.0,0.34782608695652173,0.5,0.41025641025641024,0.5897435897435898
modest,17.0,13.0,3.0,0.3939393939393939,0.5151515151515151,0.43333333333333335,0.5666666666666667
monetari,4.0,6.0,6.0,0.375,0.25,0.6,0.4
monitor,8.0,7.0,7.0,0.3181818181818182,0.36363636363636365,0.4666666666666667,0.5333333333333333
month,115.0,87.0,48.0,0.348,0.46,0.4306930693069307,0.5693069306930693
monthli,19.0,12.0,7.0,0.3157894736842105,0.5,0.3870967741935484,0.6129032258064516
moreov,11.0,7.0,10.0,0.25,0.39285714285714285,0.3888888888888889,0.6111111111111112
move,20.0,13.0,10.0,0.3023255813953488,0.46511627906976744,0.3939393939393939,0.6060606060606061
movement,28.0,21.0,10.0,0.3559322033898305,0.4745762711864407,0.42857142857142855,0.5714285714285714
mpc,19.0,15.0,23.0,0.2631578947368421,0.3333333333333333,0.4411764705882353,0.5588235294117647
much,46.0,39.0,12.0,0.4020618556701031,0.4742268041237113,0.4588235294117647,0.5411764705882353
mute,11.0,12.0,3.0,0.46153846153846156,0.4230769230769231,0.5217391304347826,0.4782608695652174
narrow,8.0,4.0,7.0,0.21052631578947367,0.42105263157894735,0.3333333333333333,0.6666666666666666
nation,16.0,29.0,10.0,0.5272727272727272,0.2909090909090909,0.6444444444444445,0.35555555555555557
natur,6.0,2.0,3.0,0.18181818181818182,0.5454545454545454,0.25,0.75
near,51.0,39.0,22.0,0.3482142857142857,0.45535714285714285,0.43333333333333335,0.5666666666666667
nearli,13.0,6.0,1.0,0.3,0.65,0.3157894736842105,0.6842105263157895
necessarili,4.0,4.0,4.0,0.3333333333333333,0.3333333333333333,0.5,0.5
need,25.0,14.0,4.0,0.32558139534883723,0.5813953488372093,0.358974358974359,0.6410256410256411
neg,16.0,9.0,8.0,0.2727272727272727,0.48484848484848486,0.36,0.64
negoti,6.0,5.0,0.0,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5454545454545454
net,13.0,11.0,2.0,0.4230769230769231,0.5,0.4583333333333333,0.5416666666666666
nevertheless,11.0,9.0,13.0,0.2727272727272727,0.3333333333333333,0.45,0.55
new,24.0,18.0,12.0,0.3333333333333333,0.4444444444444444,0.42857142857142855,0.5714285714285714
news,45.0,25.0,17.0,0.28735632183908044,0.5172413793103449,0.35714285714285715,0.6428571428571429
next,50.0,29.0,19.0,0.29591836734693877,0.5102040816326531,0.3670886075949367,0.6329113924050633
nomin,17.0,15.0,5.0,0.40540540540540543,0.4594594594594595,0.46875,0.53125
non,16.0,35.0,11.0,0.5645161290322581,0.25806451612903225,0.6862745098039216,0.3137254901960784
nop,11.0,5.0,9.0,0.2,0.44,0.3125,0.6875
norm,8.0,1.0,5.0,0.07142857142857142,0.5714285714285714,0.1111111111111111,0.8888888888888888
normal,14.0,13.0,12.0,0.3333333333333333,0.358974358974359,0.48148148148148145,0.5185185185185185
notabl,7.0,7.0,8.0,0.3181818181818182,0.3181818181818182,0.5,0.5
note,41.0,16.0,7.0,0.25,0.640625,0.2807017543859649,0.7192982456140351
novemb,36.0,25.0,20.0,0.30864197530864196,0.4444444444444444,0.4098360655737705,0.5901639344262295
ntc,11.0,1.0,1.0,0.07692307692307693,0.8461538461538461,0.08333333333333333,0.9166666666666666
number,51.0,45.0,37.0,0.3383458646616541,0.38345864661654133,0.46875,0.53125
observ,8.0,6.0,2.0,0.375,0.5,0.42857142857142855,0.5714285714285714
occup,6.0,3.0,7.0,0.1875,0.375,0.3333333333333333,0.6666666666666666
occur,8.0,11.0,7.0,0.4230769230769231,0.3076923076923077,0.5789473684210527,0.42105263157894735
octob,34.0,19.0,19.0,0.2638888888888889,0.4722222222222222,0.3584905660377358,0.6415094339622641
offic,6.0,2.0,3.0,0.18181818181818182,0.5454545454545454,0.25,0.75
offici,23.0,12.0,12.0,0.2553191489361702,0.48936170212765956,0.34285714285714286,0.6571428571428571
offset,33.0,22.0,8.0,0.3492063492063492,0.5238095238095238,0.4,0.6
oil,80.0,56.0,24.0,0.35,0.5,0.4117647058823529,0.5882352941176471
on,22.0,13.0,10.0,0.28888888888888886,0.4888888888888889,0.37142857142857144,0.6285714285714286
one,55.0,37.0,32.0,0.29838709677419356,0.4435483870967742,0.40217391304347827,0.5978260869565217
open,9.0,5.0,7.0,0.23809523809523808,0.42857142857142855,0.35714285714285715,0.6428571428571429
order,7.0,5.0,7.0,0.2631578947368421,0.3684210526315789,0.4166666666666667,0.5833333333333334
other,8.0,2.0,1.0,0.18181818181818182,0.7272727272727273,0.2,0.8
otherwis,3.0,7.0,4.0,0.5,0.21428571428571427,0.7,0.3
outlook,51.0,31.0,23.0,0.29523809523809524,0.4857142857142857,0.3780487804878049,0.6219512195121951
output,86.0,55.0,24.0,0.3333333333333333,0.5212121212121212,0.3900709219858156,0.6099290780141844
outturn,24.0,21.0,7.0,0.40384615384615385,0.46153846153846156,0.4666666666666667,0.5333333333333333
overal,43.0,36.0,9.0,0.4090909090909091,0.48863636363636365,0.45569620253164556,0.5443037974683544
overlap,0.0,15.0,1.0,0.9375,0.0,1.0,0.0
overtim,5.0,6.0,0.0,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.45454545454545453
pace,24.0,20.0,13.0,0.3508771929824561,0.42105263157894735,0.45454545454545453,0.5454545454545454
paid,12.0,8.0,3.0,0.34782608695652173,0.5217391304347826,0.4,0.6
part,55.0,40.0,23.0,0.3389830508474576,0.4661016949152542,0.42105263157894735,0.5789473684210527
particip,17.0,22.0,17.0,0.39285714285714285,0.30357142857142855,0.5641025641025641,0.4358974358974359
particular,16.0,9.0,8.0,0.2727272727272727,0.48484848484848486,0.36,0.64
particularli,29.0,25.0,18.0,0.3472222222222222,0.4027777777777778,0.46296296296296297,0.5370370370370371
partli,27.0,18.0,15.0,0.3,0.45,0.4,0.6
pas,32.0,25.0,14.0,0.352112676056338,0.4507042253521127,0.43859649122807015,0.5614035087719298
past,66.0,58.0,32.0,0.3717948717948718,0.4230769230769231,0.46774193548387094,0.532258064516129
path,33.0,17.0,9.0,0.288135593220339,0.559322033898305,0.34,0.66
pattern,9.0,16.0,10.0,0.45714285714285713,0.2571428571428571,0.64,0.36
pay,103.0,83.0,46.0,0.3577586206896552,0.44396551724137934,0.44623655913978494,0.553763440860215
payment,29.0,20.0,8.0,0.3508771929824561,0.5087719298245614,0.40816326530612246,0.5918367346938775
peak,17.0,8.0,9.0,0.23529411764705882,0.5,0.32,0.68
pension,1.0,10.0,2.0,0.7692307692307693,0.07692307692307693,0.9090909090909091,0.09090909090909091
peopl,13.0,13.0,15.0,0.3170731707317073,0.3170731707317073,0.5,0.5
per,34.0,25.0,16.0,0.3333333333333333,0.4533333333333333,0.423728813559322,0.576271186440678
percentag,59.0,32.0,37.0,0.25,0.4609375,0.3516483516483517,0.6483516483516484
percept,5.0,2.0,5.0,0.16666666666666666,0.4166666666666667,0.2857142857142857,0.7142857142857143
perhap,30.0,16.0,11.0,0.2807017543859649,0.5263157894736842,0.34782608695652173,0.6521739130434783
period,47.0,32.0,28.0,0.29906542056074764,0.4392523364485981,0.4050632911392405,0.5949367088607594
perman,15.0,7.0,7.0,0.2413793103448276,0.5172413793103449,0.3181818181818182,0.6818181818181818
persist,39.0,21.0,17.0,0.2727272727272727,0.5064935064935064,0.35,0.65
petrol,30.0,25.0,7.0,0.4032258064516129,0.4838709677419355,0.45454545454545453,0.5454545454545454
petroleum,10.0,11.0,0.0,0.5238095238095238,0.47619047619047616,0.5238095238095238,0.47619047619047616
pick,56.0,36.0,30.0,0.29508196721311475,0.45901639344262296,0.391304347826087,0.6086956521739131
pickup,22.0,26.0,16.0,0.40625,0.34375,0.5416666666666666,0.4583333333333333
pictur,25.0,16.0,7.0,0.3333333333333333,0.5208333333333334,0.3902439024390244,0.6097560975609756
place,12.0,13.0,6.0,0.41935483870967744,0.3870967741935484,0.52,0.48
plan,10.0,7.0,7.0,0.2916666666666667,0.4166666666666667,0.4117647058823529,0.5882352941176471
play,3.0,6.0,4.0,0.46153846153846156,0.23076923076923078,0.6666666666666666,0.3333333333333333
point,88.0,54.0,41.0,0.29508196721311475,0.4808743169398907,0.38028169014084506,0.6197183098591549
polici,9.0,10.0,12.0,0.3225806451612903,0.2903225806451613,0.5263157894736842,0.47368421052631576
popul,13.0,7.0,3.0,0.30434782608695654,0.5652173913043478,0.35,0.65
posit,10.0,7.0,7.0,0.2916666666666667,0.4166666666666667,0.4117647058823529,0.5882352941176471
possibl,69.0,51.0,33.0,0.3333333333333333,0.45098039215686275,0.425,0.575
post,3.0,3.0,6.0,0.25,0.25,0.5,0.5
potenti,13.0,11.0,6.0,0.36666666666666664,0.43333333333333335,0.4583333333333333,0.5416666666666666
power,4.0,4.0,3.0,0.36363636363636365,0.36363636363636365,0.5,0.5
pre,45.0,36.0,27.0,0.3333333333333333,0.4166666666666667,0.4444444444444444,0.5555555555555556
precis,7.0,7.0,3.0,0.4117647058823529,0.4117647058823529,0.5,0.5
prepar,4.0,2.0,5.0,0.18181818181818182,0.36363636363636365,0.3333333333333333,0.6666666666666666
present,7.0,5.0,3.0,0.3333333333333333,0.4666666666666667,0.4166666666666667,0.5833333333333334
pressur,101.0,68.0,36.0,0.33170731707317075,0.4926829268292683,0.40236686390532544,0.5976331360946746
previou,66.0,46.0,27.0,0.33093525179856115,0.4748201438848921,0.4107142857142857,0.5892857142857143
previous,20.0,29.0,14.0,0.4603174603174603,0.31746031746031744,0.5918367346938775,0.40816326530612246
price,113.0,87.0,46.0,0.35365853658536583,0.45934959349593496,0.435,0.565
primarili,4.0,9.0,4.0,0.5294117647058824,0.23529411764705882,0.6923076923076923,0.3076923076923077
prior,9.0,6.0,6.0,0.2857142857142857,0.42857142857142855,0.4,0.6
privat,62.0,55.0,36.0,0.35947712418300654,0.40522875816993464,0.4700854700854701,0.5299145299145299
probabl,41.0,26.0,17.0,0.30952380952380953,0.4880952380952381,0.3880597014925373,0.6119402985074627
problem,6.0,3.0,2.0,0.2727272727272727,0.5454545454545454,0.3333333333333333,0.6666666666666666
process,6.0,2.0,3.0,0.18181818181818182,0.5454545454545454,0.25,0.75
produc,38.0,29.0,8.0,0.38666666666666666,0.5066666666666667,0.43283582089552236,0.5671641791044776
product,66.0,52.0,37.0,0.33548387096774196,0.4258064516129032,0.4406779661016949,0.559322033898305
profession,4.0,4.0,6.0,0.2857142857142857,0.2857142857142857,0.5,0.5
profil,15.0,12.0,6.0,0.36363636363636365,0.45454545454545453,0.4444444444444444,0.5555555555555556
profit,27.0,18.0,7.0,0.34615384615384615,0.5192307692307693,0.4,0.6
project,59.0,36.0,27.0,0.29508196721311475,0.48360655737704916,0.37894736842105264,0.6210526315789474
pronounc,11.0,4.0,3.0,0.2222222222222222,0.6111111111111112,0.26666666666666666,0.7333333333333333
proport,17.0,7.0,8.0,0.21875,0.53125,0.2916666666666667,0.7083333333333334
prospect,32.0,26.0,13.0,0.36619718309859156,0.4507042253521127,0.4482758620689655,0.5517241379310345
prove,6.0,9.0,4.0,0.47368421052631576,0.3157894736842105,0.6,0.4
provid,39.0,35.0,21.0,0.3684210526315789,0.4105263157894737,0.47297297297297297,0.527027027027027
public,46.0,53.0,20.0,0.44537815126050423,0.3865546218487395,0.5353535353535354,0.46464646464646464
publish,8.0,4.0,8.0,0.2,0.4,0.3333333333333333,0.6666666666666666
purchas,8.0,4.0,1.0,0.3076923076923077,0.6153846153846154,0.3333333333333333,0.6666666666666666
push,20.0,16.0,13.0,0.32653061224489793,0.40816326530612246,0.4444444444444444,0.5555555555555556
put,13.0,12.0,5.0,0.4,0.43333333333333335,0.48,0.52
puzzl,11.0,7.0,5.0,0.30434782608695654,0.4782608695652174,0.3888888888888889,0.6111111111111112
q,55.0,36.0,30.0,0.2975206611570248,0.45454545454545453,0.3956043956043956,0.6043956043956044
quantiti,21.0,12.0,2.0,0.34285714285714286,0.6,0.36363636363636365,0.6363636363636364
quarter,62.0,43.0,30.0,0.31851851851851853,0.45925925925925926,0.4095238095238095,0.5904761904761905
quarterli,12.0,4.0,8.0,0.16666666666666666,0.5,0.25,0.75
question,17.0,3.0,5.0,0.12,0.68,0.15,0.85
quickli,12.0,6.0,5.0,0.2608695652173913,0.5217391304347826,0.3333333333333333,0.6666666666666666
quit,13.0,10.0,6.0,0.3448275862068966,0.4482758620689655,0.43478260869565216,0.5652173913043478
rais,13.0,20.0,6.0,0.5128205128205128,0.3333333333333333,0.6060606060606061,0.3939393939393939
rang,25.0,18.0,26.0,0.2608695652173913,0.36231884057971014,0.4186046511627907,0.5813953488372093
rapid,12.0,8.0,6.0,0.3076923076923077,0.46153846153846156,0.4,0.6
rapidli,17.0,11.0,3.0,0.3548387096774194,0.5483870967741935,0.39285714285714285,0.6071428571428571
rate,110.0,83.0,47.0,0.3458333333333333,0.4583333333333333,0.43005181347150256,0.5699481865284974
rather,33.0,18.0,11.0,0.2903225806451613,0.532258064516129,0.35294117647058826,0.6470588235294118
ratio,4.0,1.0,6.0,0.09090909090909091,0.36363636363636365,0.2,0.8
reach,15.0,12.0,8.0,0.34285714285714286,0.42857142857142855,0.4444444444444444,0.5555555555555556
read,8.0,4.0,5.0,0.23529411764705882,0.47058823529411764,0.3333333333333333,0.6666666666666666
real,25.0,20.0,14.0,0.3389830508474576,0.423728813559322,0.4444444444444444,0.5555555555555556
reason,23.0,15.0,9.0,0.3191489361702128,0.48936170212765956,0.39473684210526316,0.6052631578947368
rebuild,6.0,3.0,4.0,0.23076923076923078,0.46153846153846156,0.3333333333333333,0.6666666666666666
rec,20.0,7.0,14.0,0.17073170731707318,0.4878048780487805,0.25925925925925924,0.7407407407407407
recent,99.0,75.0,43.0,0.3456221198156682,0.45622119815668205,0.43103448275862066,0.5689655172413793
recess,9.0,17.0,11.0,0.4594594594594595,0.24324324324324326,0.6538461538461539,0.34615384615384615
record,30.0,17.0,10.0,0.2982456140350877,0.5263157894736842,0.3617021276595745,0.6382978723404256
