,negative count,postive count,neutral count,p percentage,n percentage,p percentage no neutral,n percentage no neutral
abat,3.0,5.0,4.0,0.4166666666666667,0.25,0.625,0.375
abil,9.0,5.0,5.0,0.2631578947368421,0.47368421052631576,0.35714285714285715,0.6428571428571429
abl,13.0,7.0,9.0,0.2413793103448276,0.4482758620689655,0.35,0.65
abroad,18.0,10.0,6.0,0.29411764705882354,0.5294117647058824,0.35714285714285715,0.6428571428571429
abrupt,9.0,10.0,8.0,0.37037037037037035,0.3333333333333333,0.5263157894736842,0.47368421052631576
absenc,14.0,10.0,9.0,0.30303030303030304,0.42424242424242425,0.4166666666666667,0.5833333333333334
absorb,16.0,7.0,17.0,0.175,0.4,0.30434782608695654,0.6956521739130435
abstract,5.0,5.0,3.0,0.38461538461538464,0.38461538461538464,0.5,0.5
acceler,14.0,9.0,5.0,0.32142857142857145,0.5,0.391304347826087,0.6086956521739131
access,2.0,4.0,8.0,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.3333333333333333
accommod,14.0,24.0,8.0,0.5217391304347826,0.30434782608695654,0.631578947368421,0.3684210526315789
accompani,13.0,14.0,11.0,0.3684210526315789,0.34210526315789475,0.5185185185185185,0.48148148148148145
accord,3.0,6.0,7.0,0.375,0.1875,0.6666666666666666,0.3333333333333333
account,40.0,27.0,19.0,0.313953488372093,0.46511627906976744,0.40298507462686567,0.5970149253731343
accumul,7.0,13.0,4.0,0.5416666666666666,0.2916666666666667,0.65,0.35
achiev,23.0,14.0,22.0,0.23728813559322035,0.3898305084745763,0.3783783783783784,0.6216216216216216
across,16.0,4.0,13.0,0.12121212121212122,0.48484848484848486,0.2,0.8
act,21.0,13.0,11.0,0.28888888888888886,0.4666666666666667,0.38235294117647056,0.6176470588235294
action,28.0,22.0,20.0,0.3142857142857143,0.4,0.44,0.56
activ,97.0,78.0,46.0,0.35294117647058826,0.43891402714932126,0.44571428571428573,0.5542857142857143
actual,19.0,5.0,17.0,0.12195121951219512,0.4634146341463415,0.20833333333333334,0.7916666666666666
ad,18.0,10.0,3.0,0.3225806451612903,0.5806451612903226,0.35714285714285715,0.6428571428571429
adam,10.0,13.0,1.0,0.5416666666666666,0.4166666666666667,0.5652173913043478,0.43478260869565216
add,13.0,7.0,3.0,0.30434782608695654,0.5652173913043478,0.35,0.65
addit,46.0,36.0,31.0,0.3185840707964602,0.40707964601769914,0.43902439024390244,0.5609756097560976
address,4.0,3.0,5.0,0.25,0.3333333333333333,0.42857142857142855,0.5714285714285714
adjust,42.0,33.0,23.0,0.336734693877551,0.42857142857142855,0.44,0.56
administ,2.0,3.0,7.0,0.25,0.16666666666666666,0.6,0.4
advanc,32.0,9.0,19.0,0.15,0.5333333333333333,0.21951219512195122,0.7804878048780488
advers,18.0,24.0,10.0,0.46153846153846156,0.34615384615384615,0.5714285714285714,0.42857142857142855
affect,54.0,36.0,27.0,0.3076923076923077,0.46153846153846156,0.4,0.6
agent,29.0,12.0,12.0,0.22641509433962265,0.5471698113207547,0.2926829268292683,0.7073170731707317
aggreg,25.0,18.0,11.0,0.3333333333333333,0.46296296296296297,0.4186046511627907,0.5813953488372093
ago,22.0,18.0,5.0,0.4,0.4888888888888889,0.45,0.55
agre,66.0,44.0,40.0,0.29333333333333333,0.44,0.4,0.6
agreement,6.0,3.0,7.0,0.1875,0.375,0.3333333333333333,0.6666666666666666
ahead,34.0,27.0,29.0,0.3,0.37777777777777777,0.4426229508196721,0.5573770491803278
aim,9.0,0.0,11.0,0.0,0.45,0.0,1.0
alan,5.0,7.0,2.0,0.5,0.35714285714285715,0.5833333333333334,0.4166666666666667
albeit,7.0,11.0,8.0,0.4230769230769231,0.2692307692307692,0.6111111111111112,0.3888888888888889
allow,25.0,19.0,13.0,0.3333333333333333,0.43859649122807015,0.4318181818181818,0.5681818181818182
allsopp,17.0,8.0,2.0,0.2962962962962963,0.6296296296296297,0.32,0.68
almost,6.0,3.0,4.0,0.23076923076923078,0.46153846153846156,0.3333333333333333,0.6666666666666666
alongsid,14.0,10.0,17.0,0.24390243902439024,0.34146341463414637,0.4166666666666667,0.5833333333333334
alreadi,50.0,25.0,24.0,0.25252525252525254,0.5050505050505051,0.3333333333333333,0.6666666666666666
also,104.0,72.0,43.0,0.3287671232876712,0.4748858447488584,0.4090909090909091,0.5909090909090909
alter,14.0,12.0,6.0,0.375,0.4375,0.46153846153846156,0.5384615384615384
altern,10.0,4.0,6.0,0.2,0.5,0.2857142857142857,0.7142857142857143
although,104.0,72.0,44.0,0.32727272727272727,0.4727272727272727,0.4090909090909091,0.5909090909090909
among,25.0,14.0,10.0,0.2857142857142857,0.5102040816326531,0.358974358974359,0.6410256410256411
amount,15.0,10.0,11.0,0.2777777777777778,0.4166666666666667,0.4,0.6
analysi,25.0,19.0,10.0,0.35185185185185186,0.46296296296296297,0.4318181818181818,0.5681818181818182
anchor,15.0,21.0,11.0,0.44680851063829785,0.3191489361702128,0.5833333333333334,0.4166666666666667
andrew,27.0,44.0,14.0,0.5176470588235295,0.3176470588235294,0.6197183098591549,0.38028169014084506
announc,39.0,17.0,25.0,0.20987654320987653,0.48148148148148145,0.30357142857142855,0.6964285714285714
annual,16.0,8.0,9.0,0.24242424242424243,0.48484848484848486,0.3333333333333333,0.6666666666666666
anoth,26.0,19.0,10.0,0.34545454545454546,0.4727272727272727,0.4222222222222222,0.5777777777777777
anticip,43.0,25.0,18.0,0.29069767441860467,0.5,0.36764705882352944,0.6323529411764706
anyth,16.0,11.0,6.0,0.3333333333333333,0.48484848484848486,0.4074074074074074,0.5925925925925926
appar,18.0,17.0,9.0,0.38636363636363635,0.4090909090909091,0.4857142857142857,0.5142857142857142
appear,71.0,51.0,33.0,0.32903225806451614,0.45806451612903226,0.4180327868852459,0.5819672131147541
appreci,37.0,28.0,30.0,0.29473684210526313,0.3894736842105263,0.4307692307692308,0.5692307692307692
approach,11.0,5.0,4.0,0.25,0.55,0.3125,0.6875
appropri,67.0,50.0,40.0,0.3184713375796178,0.4267515923566879,0.42735042735042733,0.5726495726495726
april,13.0,7.0,7.0,0.25925925925925924,0.48148148148148145,0.35,0.65
area,73.0,48.0,32.0,0.3137254901960784,0.477124183006536,0.39669421487603307,0.6033057851239669
argu,10.0,11.0,5.0,0.4230769230769231,0.38461538461538464,0.5238095238095238,0.47619047619047616
argument,54.0,43.0,17.0,0.37719298245614036,0.47368421052631576,0.44329896907216493,0.5567010309278351
aris,13.0,5.0,3.0,0.23809523809523808,0.6190476190476191,0.2777777777777778,0.7222222222222222
around,73.0,43.0,39.0,0.27741935483870966,0.47096774193548385,0.3706896551724138,0.6293103448275862
arrang,10.0,4.0,10.0,0.16666666666666666,0.4166666666666667,0.2857142857142857,0.7142857142857143
asia,10.0,6.0,0.0,0.375,0.625,0.375,0.625
asian,10.0,6.0,0.0,0.375,0.625,0.375,0.625
ass,56.0,48.0,34.0,0.34782608695652173,0.4057971014492754,0.46153846153846156,0.5384615384615384
asset,56.0,54.0,46.0,0.34615384615384615,0.358974358974359,0.4909090909090909,0.509090909090909
associ,41.0,29.0,28.0,0.29591836734693877,0.41836734693877553,0.4142857142857143,0.5857142857142857
assum,43.0,30.0,16.0,0.33707865168539325,0.48314606741573035,0.410958904109589,0.589041095890411
assumpt,26.0,19.0,10.0,0.34545454545454546,0.4727272727272727,0.4222222222222222,0.5777777777777777
attach,15.0,18.0,3.0,0.5,0.4166666666666667,0.5454545454545454,0.45454545454545453
attempt,5.0,4.0,2.0,0.36363636363636365,0.45454545454545453,0.4444444444444444,0.5555555555555556
attenu,6.0,4.0,1.0,0.36363636363636365,0.5454545454545454,0.4,0.6
august,38.0,35.0,31.0,0.33653846153846156,0.36538461538461536,0.4794520547945205,0.5205479452054794
author,11.0,4.0,11.0,0.15384615384615385,0.4230769230769231,0.26666666666666666,0.7333333333333333
autumn,6.0,7.0,1.0,0.5,0.42857142857142855,0.5384615384615384,0.46153846153846156
avail,31.0,22.0,22.0,0.29333333333333333,0.41333333333333333,0.41509433962264153,0.5849056603773585
averag,35.0,36.0,32.0,0.34951456310679613,0.33980582524271846,0.5070422535211268,0.49295774647887325
avoid,12.0,9.0,7.0,0.32142857142857145,0.42857142857142855,0.42857142857142855,0.5714285714285714
away,10.0,8.0,4.0,0.36363636363636365,0.45454545454545453,0.4444444444444444,0.5555555555555556
back,69.0,46.0,34.0,0.3087248322147651,0.46308724832214765,0.4,0.6
backdrop,17.0,14.0,13.0,0.3181818181818182,0.38636363636363635,0.45161290322580644,0.5483870967741935
background,24.0,19.0,3.0,0.41304347826086957,0.5217391304347826,0.4418604651162791,0.5581395348837209
balanc,99.0,79.0,42.0,0.35909090909090907,0.45,0.4438202247191011,0.5561797752808989
bank,112.0,68.0,52.0,0.29310344827586204,0.4827586206896552,0.37777777777777777,0.6222222222222222
barker,29.0,32.0,4.0,0.49230769230769234,0.4461538461538462,0.5245901639344263,0.47540983606557374
base,29.0,29.0,20.0,0.3717948717948718,0.3717948717948718,0.5,0.5
basi,73.0,58.0,31.0,0.35802469135802467,0.4506172839506173,0.44274809160305345,0.5572519083969466
bean,45.0,46.0,10.0,0.45544554455445546,0.44554455445544555,0.5054945054945055,0.4945054945054945
bear,11.0,12.0,5.0,0.42857142857142855,0.39285714285714285,0.5217391304347826,0.4782608695652174
becam,4.0,10.0,12.0,0.38461538461538464,0.15384615384615385,0.7142857142857143,0.2857142857142857
becom,36.0,24.0,29.0,0.2696629213483146,0.4044943820224719,0.4,0.6
began,8.0,3.0,7.0,0.16666666666666666,0.4444444444444444,0.2727272727272727,0.7272727272727273
begin,41.0,29.0,23.0,0.3118279569892473,0.44086021505376344,0.4142857142857143,0.5857142857142857
begun,17.0,11.0,6.0,0.3235294117647059,0.5,0.39285714285714285,0.6071428571428571
behaviour,17.0,11.0,9.0,0.2972972972972973,0.4594594594594595,0.39285714285714285,0.6071428571428571
believ,16.0,11.0,6.0,0.3333333333333333,0.48484848484848486,0.4074074074074074,0.5925925925925926
bell,4.0,17.0,0.0,0.8095238095238095,0.19047619047619047,0.8095238095238095,0.19047619047619047
ben,18.0,9.0,17.0,0.20454545454545456,0.4090909090909091,0.3333333333333333,0.6666666666666666
benefit,9.0,13.0,7.0,0.4482758620689655,0.3103448275862069,0.5909090909090909,0.4090909090909091
benign,17.0,9.0,2.0,0.32142857142857145,0.6071428571428571,0.34615384615384615,0.6538461538461539
besley,17.0,3.0,2.0,0.13636363636363635,0.7727272727272727,0.15,0.85
best,27.0,9.0,14.0,0.18,0.54,0.25,0.75
better,31.0,8.0,11.0,0.16,0.62,0.20512820512820512,0.7948717948717948
beyond,21.0,9.0,13.0,0.20930232558139536,0.4883720930232558,0.3,0.7
billion,42.0,37.0,41.0,0.30833333333333335,0.35,0.46835443037974683,0.5316455696202531
blanchflow,18.0,4.0,2.0,0.16666666666666666,0.75,0.18181818181818182,0.8181818181818182
bolster,4.0,6.0,4.0,0.42857142857142855,0.2857142857142857,0.6,0.4
bond,16.0,17.0,18.0,0.3333333333333333,0.3137254901960784,0.5151515151515151,0.48484848484848486
boost,27.0,25.0,19.0,0.352112676056338,0.38028169014084506,0.4807692307692308,0.5192307692307693
borrow,27.0,16.0,8.0,0.3137254901960784,0.5294117647058824,0.37209302325581395,0.627906976744186
bounc,7.0,4.0,5.0,0.25,0.4375,0.36363636363636365,0.6363636363636364
breach,2.0,3.0,6.0,0.2727272727272727,0.18181818181818182,0.6,0.4
brexit,5.0,4.0,8.0,0.23529411764705882,0.29411764705882354,0.4444444444444444,0.5555555555555556
bring,27.0,19.0,9.0,0.34545454545454546,0.4909090909090909,0.41304347826086957,0.5869565217391305
broad,18.0,19.0,12.0,0.3877551020408163,0.3673469387755102,0.5135135135135135,0.4864864864864865
broadbent,18.0,9.0,17.0,0.20454545454545456,0.4090909090909091,0.3333333333333333,0.6666666666666666
broader,8.0,1.0,5.0,0.07142857142857142,0.5714285714285714,0.1111111111111111,0.8888888888888888
broadli,68.0,54.0,30.0,0.35526315789473684,0.4473684210526316,0.4426229508196721,0.5573770491803278
brought,7.0,7.0,6.0,0.35,0.35,0.5,0.5
budd,5.0,7.0,2.0,0.5,0.35714285714285715,0.5833333333333334,0.4166666666666667
budget,18.0,10.0,7.0,0.2857142857142857,0.5142857142857142,0.35714285714285715,0.6428571428571429
build,24.0,12.0,19.0,0.21818181818181817,0.43636363636363634,0.3333333333333333,0.6666666666666666
built,11.0,0.0,4.0,0.0,0.7333333333333333,0.0,1.0
buiter,12.0,8.0,2.0,0.36363636363636365,0.5454545454545454,0.4,0.6
buoyant,18.0,8.0,6.0,0.25,0.5625,0.3076923076923077,0.6923076923076923
busi,78.0,57.0,42.0,0.3220338983050847,0.4406779661016949,0.4222222222222222,0.5777777777777777
capac,70.0,63.0,34.0,0.3772455089820359,0.41916167664670656,0.47368421052631576,0.5263157894736842
capit,22.0,11.0,16.0,0.22448979591836735,0.4489795918367347,0.3333333333333333,0.6666666666666666
car,3.0,5.0,3.0,0.45454545454545453,0.2727272727272727,0.625,0.375
care,8.0,5.0,2.0,0.3333333333333333,0.5333333333333333,0.38461538461538464,0.6153846153846154
carri,4.0,3.0,4.0,0.2727272727272727,0.36363636363636365,0.42857142857142855,0.5714285714285714
case,68.0,53.0,27.0,0.3581081081081081,0.4594594594594595,0.4380165289256198,0.5619834710743802
cash,7.0,5.0,13.0,0.2,0.28,0.4166666666666667,0.5833333333333334
caus,25.0,18.0,14.0,0.3157894736842105,0.43859649122807015,0.4186046511627907,0.5813953488372093
caution,6.0,5.0,2.0,0.38461538461538464,0.46153846153846156,0.45454545454545453,0.5454545454545454
cautiou,3.0,6.0,2.0,0.5454545454545454,0.2727272727272727,0.6666666666666666,0.3333333333333333
central,105.0,77.0,49.0,0.3333333333333333,0.45454545454545453,0.4230769230769231,0.5769230769230769
certain,6.0,5.0,1.0,0.4166666666666667,0.5,0.45454545454545453,0.5454545454545454
chain,11.0,4.0,3.0,0.2222222222222222,0.6111111111111112,0.26666666666666666,0.7333333333333333
challeng,25.0,16.0,16.0,0.2807017543859649,0.43859649122807015,0.3902439024390244,0.6097560975609756
chanc,8.0,5.0,7.0,0.25,0.4,0.38461538461538464,0.6153846153846154
chancellor,13.0,14.0,8.0,0.4,0.37142857142857144,0.5185185185185185,0.48148148148148145
chang,98.0,75.0,42.0,0.3488372093023256,0.4558139534883721,0.43352601156069365,0.5664739884393064
channel,7.0,5.0,4.0,0.3125,0.4375,0.4166666666666667,0.5833333333333334
charl,56.0,53.0,11.0,0.44166666666666665,0.4666666666666667,0.48623853211009177,0.5137614678899083
china,13.0,0.0,8.0,0.0,0.6190476190476191,0.0,1.0
chine,9.0,0.0,3.0,0.0,0.75,0.0,1.0
christma,7.0,4.0,1.0,0.3333333333333333,0.5833333333333334,0.36363636363636365,0.6363636363636364
christoph,17.0,8.0,2.0,0.2962962962962963,0.6296296296296297,0.32,0.68
cip,6.0,5.0,3.0,0.35714285714285715,0.42857142857142855,0.45454545454545453,0.5454545454545454
circumst,26.0,18.0,22.0,0.2727272727272727,0.3939393939393939,0.4090909090909091,0.5909090909090909
clear,49.0,30.0,15.0,0.3191489361702128,0.5212765957446809,0.379746835443038,0.620253164556962
clearer,6.0,4.0,5.0,0.26666666666666666,0.4,0.4,0.6
clearli,26.0,11.0,8.0,0.24444444444444444,0.5777777777777777,0.2972972972972973,0.7027027027027027
clementi,28.0,8.0,5.0,0.1951219512195122,0.6829268292682927,0.2222222222222222,0.7777777777777778
close,44.0,49.0,26.0,0.4117647058823529,0.3697478991596639,0.5268817204301075,0.4731182795698925
collect,22.0,3.0,11.0,0.08333333333333333,0.6111111111111112,0.12,0.88
combin,18.0,14.0,10.0,0.3333333333333333,0.42857142857142855,0.4375,0.5625
come,55.0,33.0,36.0,0.2661290322580645,0.4435483870967742,0.375,0.625
comment,4.0,5.0,2.0,0.45454545454545453,0.36363636363636365,0.5555555555555556,0.4444444444444444
commerci,6.0,1.0,6.0,0.07692307692307693,0.46153846153846156,0.14285714285714285,0.8571428571428571
committe,119.0,89.0,54.0,0.33969465648854963,0.4541984732824427,0.42788461538461536,0.5721153846153846
commod,37.0,18.0,6.0,0.29508196721311475,0.6065573770491803,0.32727272727272727,0.6727272727272727
commun,9.0,6.0,7.0,0.2727272727272727,0.4090909090909091,0.4,0.6
compani,25.0,15.0,16.0,0.26785714285714285,0.44642857142857145,0.375,0.625
compar,12.0,11.0,13.0,0.3055555555555556,0.3333333333333333,0.4782608695652174,0.5217391304347826
comparison,7.0,3.0,6.0,0.1875,0.4375,0.3,0.7
compel,17.0,10.0,3.0,0.3333333333333333,0.5666666666666667,0.37037037037037035,0.6296296296296297
competit,15.0,4.0,5.0,0.16666666666666666,0.625,0.21052631578947367,0.7894736842105263
complet,13.0,9.0,3.0,0.36,0.52,0.4090909090909091,0.5909090909090909
complic,4.0,12.0,0.0,0.75,0.25,0.75,0.25
compon,12.0,12.0,8.0,0.375,0.375,0.5,0.5
composit,8.0,9.0,4.0,0.42857142857142855,0.38095238095238093,0.5294117647058824,0.47058823529411764
concentr,3.0,2.0,6.0,0.18181818181818182,0.2727272727272727,0.4,0.6
concern,49.0,32.0,11.0,0.34782608695652173,0.532608695652174,0.3950617283950617,0.6049382716049383
conclud,30.0,19.0,10.0,0.3220338983050847,0.5084745762711864,0.3877551020408163,0.6122448979591837
conclus,11.0,9.0,3.0,0.391304347826087,0.4782608695652174,0.45,0.55
condit,80.0,40.0,39.0,0.25157232704402516,0.5031446540880503,0.3333333333333333,0.6666666666666666
conduct,3.0,4.0,9.0,0.25,0.1875,0.5714285714285714,0.42857142857142855
confid,67.0,49.0,29.0,0.33793103448275863,0.46206896551724136,0.4224137931034483,0.5775862068965517
confirm,10.0,1.0,5.0,0.0625,0.625,0.09090909090909091,0.9090909090909091
conjunctur,7.0,6.0,2.0,0.4,0.4666666666666667,0.46153846153846156,0.5384615384615384
consequ,32.0,30.0,15.0,0.38961038961038963,0.4155844155844156,0.4838709677419355,0.5161290322580645
consid,36.0,31.0,27.0,0.32978723404255317,0.3829787234042553,0.4626865671641791,0.5373134328358209
consider,49.0,44.0,25.0,0.3728813559322034,0.4152542372881356,0.4731182795698925,0.5268817204301075
consist,72.0,57.0,38.0,0.3413173652694611,0.4311377245508982,0.4418604651162791,0.5581395348837209
consolid,12.0,17.0,5.0,0.5,0.35294117647058826,0.5862068965517241,0.41379310344827586
constant,4.0,6.0,2.0,0.5,0.3333333333333333,0.6,0.4
constrain,6.0,5.0,7.0,0.2777777777777778,0.3333333333333333,0.45454545454545453,0.5454545454545454
constraint,8.0,6.0,2.0,0.375,0.5,0.42857142857142855,0.5714285714285714
construct,3.0,4.0,5.0,0.3333333333333333,0.25,0.5714285714285714,0.42857142857142855
consult,10.0,1.0,4.0,0.06666666666666667,0.6666666666666666,0.09090909090909091,0.9090909090909091
consum,58.0,56.0,30.0,0.3888888888888889,0.4027777777777778,0.49122807017543857,0.5087719298245614
consumpt,72.0,63.0,23.0,0.3987341772151899,0.45569620253164556,0.4666666666666667,0.5333333333333333
contain,18.0,21.0,17.0,0.375,0.32142857142857145,0.5384615384615384,0.46153846153846156
context,20.0,17.0,12.0,0.3469387755102041,0.40816326530612246,0.4594594594594595,0.5405405405405406
continu,109.0,76.0,49.0,0.3247863247863248,0.4658119658119658,0.41081081081081083,0.5891891891891892
contract,18.0,4.0,7.0,0.13793103448275862,0.6206896551724138,0.18181818181818182,0.8181818181818182
contractionari,9.0,0.0,2.0,0.0,0.8181818181818182,0.0,1.0
contrast,23.0,13.0,8.0,0.29545454545454547,0.5227272727272727,0.3611111111111111,0.6388888888888888
contribut,41.0,34.0,23.0,0.3469387755102041,0.41836734693877553,0.4533333333333333,0.5466666666666666
convent,13.0,3.0,3.0,0.15789473684210525,0.6842105263157895,0.1875,0.8125
core,14.0,2.0,8.0,0.08333333333333333,0.5833333333333334,0.125,0.875
corpor,31.0,23.0,23.0,0.2987012987012987,0.4025974025974026,0.42592592592592593,0.5740740740740741
correct,12.0,5.0,2.0,0.2631578947368421,0.631578947368421,0.29411764705882354,0.7058823529411765
cost,74.0,39.0,42.0,0.25161290322580643,0.4774193548387097,0.34513274336283184,0.6548672566371682
costli,4.0,9.0,2.0,0.6,0.26666666666666666,0.6923076923076923,0.3076923076923077
could,106.0,75.0,48.0,0.32751091703056767,0.462882096069869,0.4143646408839779,0.585635359116022
countri,25.0,25.0,11.0,0.4098360655737705,0.4098360655737705,0.5,0.5
coupl,11.0,6.0,10.0,0.2222222222222222,0.4074074074074074,0.35294117647058826,0.6470588235294118
cours,36.0,11.0,13.0,0.18333333333333332,0.6,0.23404255319148937,0.7659574468085106
cpi,74.0,48.0,39.0,0.2981366459627329,0.45962732919254656,0.39344262295081966,0.6065573770491803
creat,14.0,9.0,4.0,0.3333333333333333,0.5185185185185185,0.391304347826087,0.6086956521739131
creation,3.0,9.0,2.0,0.6428571428571429,0.21428571428571427,0.75,0.25
credibl,9.0,3.0,3.0,0.2,0.6,0.25,0.75
credit,63.0,36.0,26.0,0.288,0.504,0.36363636363636365,0.6363636363636364
crisi,20.0,9.0,27.0,0.16071428571428573,0.35714285714285715,0.3103448275862069,0.6896551724137931
crystallis,23.0,11.0,2.0,0.3055555555555556,0.6388888888888888,0.3235294117647059,0.6764705882352942
cumul,4.0,7.0,2.0,0.5384615384615384,0.3076923076923077,0.6363636363636364,0.36363636363636365
cunliff,7.0,6.0,13.0,0.23076923076923078,0.2692307692307692,0.46153846153846156,0.5384615384615384
current,84.0,68.0,43.0,0.3487179487179487,0.4307692307692308,0.4473684210526316,0.5526315789473685
curv,23.0,15.0,11.0,0.30612244897959184,0.46938775510204084,0.39473684210526316,0.6052631578947368
cut,38.0,16.0,14.0,0.23529411764705882,0.5588235294117647,0.2962962962962963,0.7037037037037037
cycl,24.0,16.0,11.0,0.3137254901960784,0.47058823529411764,0.4,0.6
dale,16.0,17.0,6.0,0.4358974358974359,0.41025641025641024,0.5151515151515151,0.48484848484848486
damag,15.0,6.0,7.0,0.21428571428571427,0.5357142857142857,0.2857142857142857,0.7142857142857143
dampen,21.0,11.0,7.0,0.28205128205128205,0.5384615384615384,0.34375,0.65625
data,97.0,74.0,48.0,0.3378995433789954,0.4429223744292237,0.4327485380116959,0.5672514619883041
date,6.0,8.0,7.0,0.38095238095238093,0.2857142857142857,0.5714285714285714,0.42857142857142855
david,58.0,37.0,17.0,0.33035714285714285,0.5178571428571429,0.3894736842105263,0.6105263157894737
day,4.0,6.0,7.0,0.35294117647058826,0.23529411764705882,0.6,0.4
deal,10.0,2.0,8.0,0.1,0.5,0.16666666666666666,0.8333333333333334
deann,19.0,8.0,2.0,0.27586206896551724,0.6551724137931034,0.2962962962962963,0.7037037037037037
debt,21.0,28.0,13.0,0.45161290322580644,0.3387096774193548,0.5714285714285714,0.42857142857142855
decad,5.0,2.0,6.0,0.15384615384615385,0.38461538461538464,0.2857142857142857,0.7142857142857143
deceler,5.0,4.0,3.0,0.3333333333333333,0.4166666666666667,0.4444444444444444,0.5555555555555556
decemb,17.0,8.0,12.0,0.21621621621621623,0.4594594594594595,0.32,0.68
decid,8.0,6.0,7.0,0.2857142857142857,0.38095238095238093,0.42857142857142855,0.5714285714285714
decis,63.0,49.0,37.0,0.3288590604026846,0.4228187919463087,0.4375,0.5625
declin,49.0,23.0,27.0,0.23232323232323232,0.494949494949495,0.3194444444444444,0.6805555555555556
deficit,9.0,6.0,8.0,0.2608695652173913,0.391304347826087,0.4,0.6
degre,50.0,53.0,29.0,0.4015151515151515,0.3787878787878788,0.5145631067961165,0.4854368932038835
delay,37.0,13.0,13.0,0.20634920634920634,0.5873015873015873,0.26,0.74
demand,112.0,83.0,44.0,0.3472803347280335,0.4686192468619247,0.4256410256410256,0.5743589743589743
dent,6.0,4.0,3.0,0.3076923076923077,0.46153846153846156,0.4,0.6
depend,48.0,27.0,29.0,0.25961538461538464,0.46153846153846156,0.36,0.64
depreci,46.0,36.0,16.0,0.3673469387755102,0.46938775510204084,0.43902439024390244,0.5609756097560976
depress,16.0,9.0,7.0,0.28125,0.5,0.36,0.64
describ,10.0,10.0,12.0,0.3125,0.3125,0.5,0.5
desir,18.0,10.0,9.0,0.2702702702702703,0.4864864864864865,0.35714285714285715,0.6428571428571429
despit,29.0,20.0,16.0,0.3076923076923077,0.4461538461538462,0.40816326530612246,0.5918367346938775
detail,10.0,6.0,6.0,0.2727272727272727,0.45454545454545453,0.375,0.625
deterior,31.0,8.0,15.0,0.14814814814814814,0.5740740740740741,0.20512820512820512,0.7948717948717948
determin,10.0,5.0,3.0,0.2777777777777778,0.5555555555555556,0.3333333333333333,0.6666666666666666
develop,76.0,53.0,40.0,0.3136094674556213,0.44970414201183434,0.4108527131782946,0.5891472868217055
deviat,6.0,4.0,1.0,0.36363636363636365,0.5454545454545454,0.4,0.6
differ,53.0,49.0,26.0,0.3828125,0.4140625,0.4803921568627451,0.5196078431372549
difficult,48.0,23.0,18.0,0.25842696629213485,0.5393258426966292,0.323943661971831,0.676056338028169
difficulti,17.0,6.0,2.0,0.24,0.68,0.2608695652173913,0.7391304347826086
diminish,29.0,24.0,8.0,0.39344262295081966,0.47540983606557374,0.4528301886792453,0.5471698113207547
dip,9.0,3.0,6.0,0.16666666666666666,0.5,0.25,0.75
direct,40.0,28.0,22.0,0.3111111111111111,0.4444444444444444,0.4117647058823529,0.5882352941176471
directli,10.0,5.0,3.0,0.2777777777777778,0.5555555555555556,0.3333333333333333,0.6666666666666666
disappoint,6.0,10.0,7.0,0.43478260869565216,0.2608695652173913,0.625,0.375
discus,51.0,21.0,22.0,0.22340425531914893,0.5425531914893617,0.2916666666666667,0.7083333333333334
disorderli,6.0,1.0,4.0,0.09090909090909091,0.5454545454545454,0.14285714285714285,0.8571428571428571
dispos,6.0,7.0,3.0,0.4375,0.375,0.5384615384615384,0.46153846153846156
disrupt,9.0,4.0,6.0,0.21052631578947367,0.47368421052631576,0.3076923076923077,0.6923076923076923
dissip,11.0,7.0,6.0,0.2916666666666667,0.4583333333333333,0.3888888888888889,0.6111111111111112
distribut,3.0,4.0,5.0,0.3333333333333333,0.25,0.5714285714285714,0.42857142857142855
dollar,9.0,6.0,4.0,0.3157894736842105,0.47368421052631576,0.4,0.6
domest,100.0,63.0,46.0,0.3014354066985646,0.4784688995215311,0.38650306748466257,0.6134969325153374
done,14.0,5.0,1.0,0.25,0.7,0.2631578947368421,0.7368421052631579
doubt,4.0,6.0,2.0,0.5,0.3333333333333333,0.6,0.4
downsid,87.0,68.0,29.0,0.3695652173913043,0.47282608695652173,0.43870967741935485,0.5612903225806452
downturn,11.0,5.0,2.0,0.2777777777777778,0.6111111111111112,0.3125,0.6875
downward,35.0,28.0,22.0,0.32941176470588235,0.4117647058823529,0.4444444444444444,0.5555555555555556
drag,21.0,8.0,9.0,0.21052631578947367,0.5526315789473685,0.27586206896551724,0.7241379310344828
draw,9.0,7.0,3.0,0.3684210526315789,0.47368421052631576,0.4375,0.5625
drawn,5.0,3.0,3.0,0.2727272727272727,0.45454545454545453,0.375,0.625
drift,6.0,9.0,5.0,0.45,0.3,0.6,0.4
driven,6.0,5.0,14.0,0.2,0.24,0.45454545454545453,0.5454545454545454
drop,13.0,8.0,6.0,0.2962962962962963,0.48148148148148145,0.38095238095238093,0.6190476190476191
due,34.0,16.0,6.0,0.2857142857142857,0.6071428571428571,0.32,0.68
durabl,4.0,8.0,7.0,0.42105263157894735,0.21052631578947367,0.6666666666666666,0.3333333333333333
ea,57.0,37.0,24.0,0.3135593220338983,0.4830508474576271,0.39361702127659576,0.6063829787234043
earli,34.0,33.0,29.0,0.34375,0.3541666666666667,0.4925373134328358,0.5074626865671642
earlier,33.0,26.0,23.0,0.3170731707317073,0.4024390243902439,0.4406779661016949,0.559322033898305
