,negative count,postive count,neutral count,negative count idf,postive count idf,p/n difference,p percentage,n percentage
aaa,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
ab,3.0,0.0,0.0,6.811541768547275e-05,0.0,-3.0,0.0,1.0
abat,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
abil,2.0,5.0,0.0,1.5083624394456321e-05,4.2315388824838094e-05,3.0,0.7142857142857143,0.2857142857142857
abl,6.0,3.0,5.0,0.0,0.0,-3.0,0.21428571428571427,0.42857142857142855
abnorm,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
abolit,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
abroad,5.0,5.0,1.0,0.0,0.0,0.0,0.45454545454545453,0.45454545454545453
abrupt,0.0,2.0,0.0,0.0,4.586160952753039e-05,2.0,1.0,0.0
abruptli,1.0,0.0,1.0,1.0055749596304214e-05,0.0,-1.0,0.0,0.5
absenc,2.0,2.0,1.0,0.0,0.0,0.0,0.4,0.4
absent,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
absolut,1.0,3.0,0.0,5.027874798152107e-06,2.5389233294902856e-05,2.0,0.75,0.25
absorb,2.0,0.0,0.0,4.086925061128365e-05,0.0,-2.0,0.0,1.0
absorpt,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
abstract,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
abund,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
academ,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
acceler,5.0,1.0,2.0,0.0,0.0,-4.0,0.125,0.625
accentu,1.0,1.0,0.0,5.027874798152107e-06,8.463077764967617e-06,0.0,0.5,0.5
access,4.0,1.0,3.0,0.0,0.0,-3.0,0.125,0.5
accommod,4.0,5.0,5.0,0.0,0.0,1.0,0.35714285714285715,0.2857142857142857
accompani,5.0,5.0,6.0,0.0,0.0,0.0,0.3125,0.3125
accord,8.0,9.0,6.0,0.0,0.0,1.0,0.391304347826087,0.34782608695652173
accordingli,1.0,1.0,0.0,5.027874798152107e-06,8.463077764967617e-06,0.0,0.5,0.5
account,36.0,44.0,16.0,0.0,0.0,8.0,0.4583333333333333,0.375
accru,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
accumul,2.0,5.0,1.0,0.0,0.0,3.0,0.625,0.25
accur,1.0,1.0,0.0,5.027874798152107e-06,8.463077764967617e-06,0.0,0.5,0.5
achiev,2.0,4.0,1.0,0.0,0.0,2.0,0.5714285714285714,0.2857142857142857
acknowledg,1.0,0.0,2.0,1.0055749596304214e-05,0.0,-1.0,0.0,0.3333333333333333
acquir,1.0,1.0,0.0,1.0055749596304214e-05,8.463077764967617e-06,0.0,0.5,0.5
acquisit,2.0,5.0,0.0,1.5083624394456321e-05,4.2315388824838094e-05,3.0,0.7142857142857143,0.2857142857142857
across,18.0,9.0,20.0,0.0,0.0,-9.0,0.19148936170212766,0.3829787234042553
act,5.0,1.0,0.0,4.0222998385216854e-05,8.463077764967617e-06,-4.0,0.16666666666666666,0.8333333333333334
action,4.0,3.0,10.0,0.0,0.0,-1.0,0.17647058823529413,0.23529411764705882
activ,33.0,38.0,32.0,0.0,0.0,5.0,0.36893203883495146,0.32038834951456313
actual,2.0,4.0,6.0,0.0,0.0,2.0,0.3333333333333333,0.16666666666666666
actuari,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
acut,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
ad,2.0,1.0,2.0,0.0,0.0,-1.0,0.2,0.4
add,2.0,1.0,0.0,1.5083624394456321e-05,8.463077764967617e-06,-1.0,0.3333333333333333,0.6666666666666666
addendum,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
addit,22.0,11.0,22.0,0.0,0.0,-11.0,0.2,0.4
address,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
adjust,11.0,18.0,8.0,0.0,0.0,7.0,0.4864864864864865,0.2972972972972973
administr,0.0,2.0,1.0,0.0,1.6926155529935234e-05,2.0,0.6666666666666666,0.0
adopt,2.0,2.0,0.0,1.5083624394456321e-05,1.6926155529935234e-05,0.0,0.5,0.5
advanc,15.0,20.0,31.0,0.0,0.0,5.0,0.30303030303030304,0.22727272727272727
advantag,1.0,1.0,0.0,5.027874798152107e-06,8.463077764967617e-06,0.0,0.5,0.5
advers,6.0,4.0,3.0,0.0,0.0,-2.0,0.3076923076923077,0.46153846153846156
aei,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
affair,2.0,0.0,0.0,4.086925061128365e-05,0.0,-2.0,0.0,1.0
affect,29.0,15.0,18.0,0.0,0.0,-14.0,0.24193548387096775,0.46774193548387094
afford,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
africa,0.0,3.0,1.0,0.0,2.5389233294902856e-05,3.0,0.75,0.0
african,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
aftermath,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
afterward,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
age,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
agenc,4.0,5.0,2.0,0.0,0.0,1.0,0.45454545454545453,0.36363636363636365
agent,5.0,6.0,10.0,0.0,0.0,1.0,0.2857142857142857,0.23809523809523808
aggrav,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
aggreg,18.0,9.0,13.0,0.0,0.0,-9.0,0.225,0.45
aggress,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
ago,6.0,6.0,5.0,0.0,0.0,0.0,0.35294117647058826,0.35294117647058826
agre,18.0,8.0,9.0,0.0,0.0,-10.0,0.22857142857142856,0.5142857142857142
agreement,4.0,0.0,8.0,3.0167248788912643e-05,0.0,-4.0,0.0,0.3333333333333333
ahead,17.0,15.0,24.0,0.0,0.0,-2.0,0.26785714285714285,0.30357142857142855
aid,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
aim,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
alanc,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
albeit,4.0,3.0,1.0,0.0,0.0,-1.0,0.375,0.5
alcohol,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
allevi,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
allow,5.0,3.0,0.0,4.0222998385216854e-05,2.5389233294902856e-05,-2.0,0.375,0.625
almost,4.0,16.0,12.0,0.0,0.0,12.0,0.5,0.125
alon,2.0,0.0,1.0,1.5083624394456321e-05,0.0,-2.0,0.0,0.6666666666666666
along,2.0,5.0,2.0,0.0,0.0,3.0,0.5555555555555556,0.2222222222222222
alongsid,3.0,3.0,8.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427
alreadi,12.0,3.0,7.0,0.0,0.0,-9.0,0.13636363636363635,0.5454545454545454
also,103.0,106.0,110.0,0.0,0.0,3.0,0.3322884012539185,0.322884012539185
alter,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
altern,4.0,9.0,1.0,0.0,0.0,5.0,0.6428571428571429,0.2857142857142857
although,59.0,52.0,77.0,0.0,0.0,-7.0,0.2765957446808511,0.31382978723404253
alway,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
amend,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
america,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
amid,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
among,7.0,8.0,5.0,0.0,0.0,1.0,0.4,0.35
amongst,1.0,0.0,2.0,5.027874798152107e-06,0.0,-1.0,0.0,0.3333333333333333
amount,3.0,5.0,3.0,0.0,0.0,2.0,0.45454545454545453,0.2727272727272727
ampl,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
amplifi,2.0,0.0,1.0,1.5083624394456321e-05,0.0,-2.0,0.0,0.6666666666666666
analys,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
analysi,5.0,3.0,8.0,0.0,0.0,-2.0,0.1875,0.3125
analyst,4.0,1.0,2.0,0.0,0.0,-3.0,0.14285714285714285,0.5714285714285714
anchor,1.0,2.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666
anecdot,4.0,2.0,1.0,0.0,0.0,-2.0,0.2857142857142857,0.5714285714285714
annex,2.0,0.0,0.0,4.086925061128365e-05,0.0,-2.0,0.0,1.0
announc,47.0,40.0,76.0,0.0,0.0,-7.0,0.24539877300613497,0.2883435582822086
annual,7.0,9.0,3.0,0.0,0.0,2.0,0.47368421052631576,0.3684210526315789
annualis,3.0,1.0,2.0,0.0,0.0,-2.0,0.16666666666666666,0.5
annum,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
anoth,15.0,10.0,6.0,0.0,0.0,-5.0,0.3225806451612903,0.4838709677419355
ant,1.0,0.0,1.0,1.0055749596304214e-05,0.0,-1.0,0.0,0.5
anticip,15.0,13.0,12.0,0.0,0.0,-2.0,0.325,0.375
anyth,2.0,2.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
anyway,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
apf,4.0,2.0,0.0,3.0167248788912643e-05,1.6926155529935234e-05,-2.0,0.3333333333333333,0.6666666666666666
appar,15.0,12.0,1.0,0.0,0.0,-3.0,0.42857142857142855,0.5357142857142857
appear,32.0,36.0,36.0,0.0,0.0,4.0,0.34615384615384615,0.3076923076923077
appetit,8.0,3.0,9.0,0.0,0.0,-5.0,0.15,0.4
appli,2.0,0.0,1.0,1.5083624394456321e-05,0.0,-2.0,0.0,0.6666666666666666
appreci,43.0,58.0,52.0,0.0,0.0,15.0,0.3790849673202614,0.28104575163398693
approach,2.0,3.0,1.0,0.0,0.0,1.0,0.5,0.3333333333333333
appropri,4.0,2.0,6.0,0.0,0.0,-2.0,0.16666666666666666,0.3333333333333333
approv,2.0,3.0,1.0,0.0,0.0,1.0,0.5,0.3333333333333333
approxim,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
april,15.0,26.0,18.0,0.0,0.0,11.0,0.4406779661016949,0.2542372881355932
arabia,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
area,107.0,129.0,88.0,0.0,0.0,22.0,0.39814814814814814,0.33024691358024694
argentina,2.0,0.0,1.0,1.5083624394456321e-05,0.0,-2.0,0.0,0.6666666666666666
argentinian,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
argu,2.0,0.0,0.0,5.4492334148378203e-05,0.0,-2.0,0.0,1.0
arguabl,2.0,0.0,0.0,4.086925061128365e-05,0.0,-2.0,0.0,1.0
argument,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
aris,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
around,121.0,150.0,157.0,0.0,0.0,29.0,0.35046728971962615,0.2827102803738318
arrang,2.0,0.0,3.0,1.5083624394456321e-05,0.0,-2.0,0.0,0.4
array,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
articl,1.0,2.0,1.0,0.0,0.0,1.0,0.5,0.25
ascrib,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
asia,6.0,0.0,1.0,5.027874798152107e-05,0.0,-6.0,0.0,0.8571428571428571
asian,8.0,6.0,0.0,6.536237237597739e-05,5.077846658980571e-05,-2.0,0.42857142857142855,0.5714285714285714
ask,1.0,0.0,3.0,5.027874798152107e-06,0.0,-1.0,0.0,0.25
aspect,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
ass,17.0,12.0,6.0,0.0,0.0,-5.0,0.34285714285714286,0.4857142857142857
asset,111.0,111.0,118.0,0.0,0.0,0.0,0.3264705882352941,0.3264705882352941
assign,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
assist,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
associ,21.0,22.0,14.0,0.0,0.0,1.0,0.38596491228070173,0.3684210526315789
assum,10.0,8.0,0.0,8.044599677043371e-05,6.770462211974094e-05,-2.0,0.4444444444444444,0.5555555555555556
assumpt,7.0,5.0,5.0,0.0,0.0,-2.0,0.29411764705882354,0.4117647058823529
assur,0.0,1.0,1.0,0.0,8.463077764967617e-06,1.0,0.5,0.0
attach,8.0,11.0,6.0,0.0,0.0,3.0,0.44,0.32
attack,2.0,2.0,1.0,0.0,0.0,0.0,0.4,0.4
attempt,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
attent,1.0,0.0,2.0,1.0055749596304214e-05,0.0,-1.0,0.0,0.3333333333333333
attenu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
attract,0.0,6.0,1.0,0.0,5.077846658980571e-05,6.0,0.8571428571428571,0.0
attribut,7.0,6.0,3.0,0.0,0.0,-1.0,0.375,0.4375
atyp,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
auction,1.0,0.0,2.0,1.0055749596304214e-05,0.0,-1.0,0.0,0.3333333333333333
auditor,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
augment,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
august,40.0,56.0,62.0,0.0,0.0,16.0,0.35443037974683544,0.25316455696202533
auster,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
australia,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
author,10.0,9.0,12.0,0.0,0.0,-1.0,0.2903225806451613,0.3225806451612903
automat,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
autumn,5.0,2.0,5.0,0.0,0.0,-3.0,0.16666666666666666,0.4166666666666667
avail,14.0,4.0,9.0,0.0,0.0,-10.0,0.14814814814814814,0.5185185185185185
averag,35.0,42.0,45.0,0.0,0.0,7.0,0.3442622950819672,0.28688524590163933
avers,4.0,4.0,3.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365
avian,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
awar,1.0,1.0,0.0,1.0055749596304214e-05,8.463077764967617e-06,0.0,0.5,0.5
away,1.0,0.0,2.0,1.0055749596304214e-05,0.0,-1.0,0.0,0.3333333333333333
back,48.0,27.0,37.0,0.0,0.0,-21.0,0.24107142857142858,0.42857142857142855
backdat,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
backdrop,5.0,5.0,6.0,0.0,0.0,0.0,0.3125,0.3125
background,4.0,2.0,0.0,3.519512358706475e-05,1.6926155529935234e-05,-2.0,0.3333333333333333,0.6666666666666666
backward,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
bad,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
bailout,1.0,0.0,2.0,5.027874798152107e-06,0.0,-1.0,0.0,0.3333333333333333
balanc,36.0,27.0,20.0,0.0,0.0,-9.0,0.3253012048192771,0.43373493975903615
band,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
bank,240.0,150.0,231.0,0.0,0.0,-90.0,0.24154589371980675,0.3864734299516908
bankia,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
barclay,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
bare,1.0,2.0,0.0,5.027874798152107e-06,1.6926155529935234e-05,1.0,0.6666666666666666,0.3333333333333333
bargain,1.0,1.0,0.0,5.027874798152107e-06,8.463077764967617e-06,0.0,0.5,0.5
barrel,1.0,0.0,2.0,5.027874798152107e-06,0.0,-1.0,0.0,0.3333333333333333
base,10.0,13.0,7.0,0.0,0.0,3.0,0.43333333333333335,0.3333333333333333
basel,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
baselin,1.0,1.0,0.0,5.027874798152107e-06,8.463077764967617e-06,0.0,0.5,0.5
basi,84.0,125.0,149.0,0.0,0.0,41.0,0.34916201117318435,0.2346368715083799
basic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
batch,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
bcc,1.0,1.0,0.0,1.0055749596304214e-05,8.463077764967617e-06,0.0,0.5,0.5
bear,5.0,1.0,0.0,4.0222998385216854e-05,8.463077764967617e-06,-4.0,0.16666666666666666,0.8333333333333334
becam,4.0,1.0,0.0,3.519512358706475e-05,8.463077764967617e-06,-3.0,0.2,0.8
becom,15.0,15.0,10.0,0.0,0.0,0.0,0.375,0.375
began,0.0,2.0,6.0,0.0,1.6926155529935234e-05,2.0,0.25,0.0
begin,14.0,21.0,10.0,0.0,0.0,7.0,0.4666666666666667,0.3111111111111111
begun,5.0,2.0,3.0,0.0,0.0,-3.0,0.2,0.5
behaviour,2.0,3.0,1.0,0.0,0.0,1.0,0.5,0.3333333333333333
behind,4.0,0.0,5.0,3.0167248788912643e-05,0.0,-4.0,0.0,0.4444444444444444
belief,1.0,3.0,1.0,0.0,0.0,2.0,0.6,0.2
believ,4.0,4.0,1.0,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444
benchmark,1.0,1.0,6.0,0.0,0.0,0.0,0.125,0.125
benefici,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
benefit,4.0,0.0,3.0,3.519512358706475e-05,0.0,-4.0,0.0,0.5714285714285714
benign,4.0,2.0,0.0,3.0167248788912643e-05,1.6926155529935234e-05,-2.0,0.3333333333333333,0.6666666666666666
best,2.0,1.0,0.0,1.5083624394456321e-05,8.463077764967617e-06,-1.0,0.3333333333333333,0.6666666666666666
bet,1.0,0.0,2.0,5.027874798152107e-06,0.0,-1.0,0.0,0.3333333333333333
better,5.0,5.0,5.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
beyond,7.0,6.0,2.0,0.0,0.0,-1.0,0.4,0.4666666666666667
bid,1.0,0.0,3.0,1.0055749596304214e-05,0.0,-1.0,0.0,0.25
big,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
bigger,0.0,1.0,2.0,0.0,8.463077764967617e-06,1.0,0.3333333333333333,0.0
biggest,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
bilater,4.0,4.0,0.0,3.0167248788912643e-05,3.385231105987047e-05,0.0,0.5,0.5
bill,3.0,1.0,2.0,0.0,0.0,-2.0,0.16666666666666666,0.5
billion,12.0,4.0,20.0,0.0,0.0,-8.0,0.1111111111111111,0.3333333333333333
bind,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
bleak,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
bleaker,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
bloomberg,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
blue,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
bn,3.0,0.0,1.0,2.5139373990760535e-05,0.0,-3.0,0.0,0.75
board,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
bolster,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
bomb,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
bond,124.0,154.0,132.0,0.0,0.0,30.0,0.375609756097561,0.3024390243902439
bondhold,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
bonu,2.0,0.0,0.0,5.4492334148378203e-05,0.0,-2.0,0.0,1.0
bonus,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
book,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
boom,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
boost,4.0,6.0,0.0,3.519512358706475e-05,5.077846658980571e-05,2.0,0.6,0.4
born,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
borrow,24.0,23.0,5.0,0.0,0.0,-1.0,0.4423076923076923,0.46153846153846156
bounc,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
bounceback,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
bound,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
bp,2.0,0.0,1.0,1.5083624394456321e-05,0.0,-2.0,0.0,0.6666666666666666
brazil,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
brazilian,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
brc,1.0,1.0,0.0,5.027874798152107e-06,8.463077764967617e-06,0.0,0.5,0.5
breach,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
break,1.0,3.0,3.0,0.0,0.0,2.0,0.42857142857142855,0.14285714285714285
breakdown,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
breaker,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
breakeven,2.0,4.0,5.0,0.0,0.0,2.0,0.36363636363636365,0.18181818181818182
brent,1.0,4.0,2.0,0.0,0.0,3.0,0.5714285714285714,0.14285714285714285
bretton,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
brexit,7.0,0.0,16.0,5.530662277967317e-05,0.0,-7.0,0.0,0.30434782608695654
bridg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
brief,3.0,1.0,0.0,2.5139373990760535e-05,8.463077764967617e-06,-2.0,0.25,0.75
briefli,1.0,0.0,2.0,1.0055749596304214e-05,0.0,-1.0,0.0,0.3333333333333333
brighter,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
bring,4.0,5.0,2.0,0.0,0.0,1.0,0.45454545454545453,0.36363636363636365
british,1.0,0.0,2.0,5.027874798152107e-06,0.0,-1.0,0.0,0.3333333333333333
broad,11.0,12.0,13.0,0.0,0.0,1.0,0.3333333333333333,0.3055555555555556
broaden,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
broader,8.0,3.0,6.0,0.0,0.0,-5.0,0.17647058823529413,0.47058823529411764
broadli,39.0,62.0,49.0,0.0,0.0,23.0,0.41333333333333333,0.26
brother,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
brought,2.0,4.0,8.0,0.0,0.0,2.0,0.2857142857142857,0.14285714285714285
budget,6.0,3.0,7.0,0.0,0.0,-3.0,0.1875,0.375
budgetari,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
buffer,2.0,0.0,0.0,4.086925061128365e-05,0.0,-2.0,0.0,1.0
build,4.0,4.0,5.0,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077
builder,1.0,1.0,0.0,1.0055749596304214e-05,8.463077764967617e-06,0.0,0.5,0.5
built,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
bulk,1.0,2.0,2.0,0.0,0.0,1.0,0.4,0.2
bull,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
bunch,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
bund,7.0,0.0,2.0,5.530662277967317e-05,0.0,-7.0,0.0,0.7777777777777778
buoyanc,2.0,2.0,0.0,1.5083624394456321e-05,1.6926155529935234e-05,0.0,0.5,0.5
buoyant,2.0,4.0,1.0,0.0,0.0,2.0,0.5714285714285714,0.2857142857142857
burden,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
busi,14.0,10.0,22.0,0.0,0.0,-4.0,0.21739130434782608,0.30434782608695654
buttress,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
buy,4.0,3.0,0.0,3.0167248788912643e-05,2.5389233294902856e-05,-1.0,0.42857142857142855,0.5714285714285714
buyer,0.0,1.0,1.0,0.0,8.463077764967617e-06,1.0,0.5,0.0
c,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
cabinet,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
calcul,2.0,0.0,3.0,1.5083624394456321e-05,0.0,-2.0,0.0,0.4
calibr,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
california,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
call,2.0,2.0,0.0,2.0111499192608427e-05,1.6926155529935234e-05,0.0,0.5,0.5
calm,0.0,1.0,1.0,0.0,8.463077764967617e-06,1.0,0.5,0.0
calmer,0.0,1.0,1.0,0.0,8.463077764967617e-06,1.0,0.5,0.0
came,1.0,3.0,0.0,1.0055749596304214e-05,2.5389233294902856e-05,2.0,0.75,0.25
campaign,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
canada,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cancel,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
candid,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
capabl,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
capac,10.0,4.0,2.0,0.0,0.0,-6.0,0.25,0.625
capit,20.0,18.0,13.0,0.0,0.0,-2.0,0.35294117647058826,0.39215686274509803
capitalis,1.0,1.0,0.0,1.0055749596304214e-05,8.463077764967617e-06,0.0,0.5,0.5
captur,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
car,2.0,0.0,3.0,1.5083624394456321e-05,0.0,-2.0,0.0,0.4
card,1.0,0.0,1.0,5.027874798152107e-06,0.0,-1.0,0.0,0.5
care,2.0,1.0,0.0,2.0111499192608427e-05,8.463077764967617e-06,-1.0,0.3333333333333333,0.6666666666666666
carri,2.0,1.0,2.0,0.0,0.0,-1.0,0.2,0.4
case,11.0,13.0,13.0,0.0,0.0,2.0,0.35135135135135137,0.2972972972972973
cash,3.0,1.0,5.0,0.0,0.0,-2.0,0.1111111111111111,0.3333333333333333
cashflow,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
categori,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
caus,10.0,12.0,7.0,0.0,0.0,2.0,0.41379310344827586,0.3448275862068966
causal,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
caution,1.0,2.0,1.0,0.0,0.0,1.0,0.5,0.25
cautiou,2.0,1.0,0.0,2.0111499192608427e-05,8.463077764967617e-06,-1.0,0.3333333333333333,0.6666666666666666
cautious,1.0,0.0,0.0,1.3623083537094551e-05,0.0,-1.0,0.0,1.0
cbi,3.0,5.0,6.0,0.0,0.0,2.0,0.35714285714285715,0.21428571428571427
cd,5.0,6.0,5.0,0.0,0.0,1.0,0.375,0.3125
ceas,1.0,0.0,0.0,2.7246167074189102e-05,0.0,-1.0,0.0,1.0
ceb,0.0,1.0,0.0,0.0,2.2930804763765196e-05,1.0,1.0,0.0
ceil,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
