,negative count,postive count,neutral count,negative count idf,postive count idf,p/n difference,p percentage,n percentage
moribund,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
morn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
mortgag,118.0,68.0,157.0,0.0,0.0,-50.0,0.19825072886297376,0.34402332361516036
mortgagor,2.0,0.0,0.0,2.5536354887586302e-05,0.0,-2.0,0.0,1.0
mostli,1.0,3.0,5.0,0.0,0.0,2.0,0.3333333333333333,0.1111111111111111
motiv,0.0,1.0,2.0,0.0,4.672094960352381e-06,1.0,0.3333333333333333,0.0
motor,4.0,1.0,3.0,0.0,0.0,-3.0,0.125,0.5
mount,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
mouth,11.0,0.0,0.0,0.0001361938927337936,0.0,-11.0,0.0,1.0
move,13.0,14.0,17.0,0.0,0.0,1.0,0.3181818181818182,0.29545454545454547
movement,21.0,26.0,22.0,0.0,0.0,5.0,0.37681159420289856,0.30434782608695654
mover,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
mpc,15.0,21.0,18.0,0.0,0.0,6.0,0.3888888888888889,0.2777777777777778
much,66.0,58.0,50.0,0.0,0.0,-8.0,0.3333333333333333,0.3793103448275862
multin,0.0,1.0,2.0,0.0,4.672094960352381e-06,1.0,0.3333333333333333,0.0
multipl,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
must,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
mute,1.0,2.0,2.0,0.0,0.0,1.0,0.4,0.2
mutual,1.0,3.0,3.0,0.0,0.0,2.0,0.42857142857142855,0.14285714285714285
nao,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
narrow,8.0,8.0,15.0,0.0,0.0,0.0,0.25806451612903225,0.25806451612903225
narrowest,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
nasdaq,2.0,0.0,0.0,2.5536354887586302e-05,0.0,-2.0,0.0,1.0
nation,39.0,53.0,15.0,0.0,0.0,14.0,0.4953271028037383,0.3644859813084112
nationwid,26.0,25.0,30.0,0.0,0.0,-1.0,0.30864197530864196,0.32098765432098764
natur,4.0,4.0,13.0,0.0,0.0,0.0,0.19047619047619047,0.19047619047619047
near,36.0,27.0,40.0,0.0,0.0,-9.0,0.2621359223300971,0.34951456310679613
nearer,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
nearli,12.0,17.0,12.0,0.0,0.0,5.0,0.4146341463414634,0.2926829268292683
neatli,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
necessari,3.0,5.0,7.0,0.0,0.0,2.0,0.3333333333333333,0.2
necessarili,7.0,3.0,5.0,0.0,0.0,-4.0,0.2,0.4666666666666667
need,23.0,23.0,18.0,0.0,0.0,0.0,0.359375,0.359375
neg,34.0,24.0,33.0,0.0,0.0,-10.0,0.26373626373626374,0.37362637362637363
neglig,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
negoti,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
neither,2.0,1.0,2.0,0.0,0.0,-1.0,0.2,0.4
nervou,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
net,119.0,120.0,133.0,0.0,0.0,1.0,0.3225806451612903,0.31989247311827956
netherland,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
network,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
neutral,5.0,2.0,3.0,0.0,0.0,-3.0,0.2,0.5
nevertheless,20.0,28.0,28.0,0.0,0.0,8.0,0.3684210526315789,0.2631578947368421
new,96.0,86.0,139.0,0.0,0.0,-10.0,0.26791277258566976,0.29906542056074764
newli,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
news,30.0,44.0,33.0,0.0,0.0,14.0,0.411214953271028,0.2803738317757009
next,33.0,31.0,30.0,0.0,0.0,-2.0,0.32978723404255317,0.35106382978723405
nh,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
nice,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
nich,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
nine,1.0,1.0,0.0,6.2831391941654625e-06,4.672094960352381e-06,0.0,0.5,0.5
ninth,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
nk,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
nmg,2.0,1.0,5.0,0.0,0.0,-1.0,0.125,0.25
noisi,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
nomin,48.0,87.0,30.0,0.0,0.0,39.0,0.5272727272727272,0.2909090909090909
non,38.0,69.0,63.0,0.0,0.0,31.0,0.40588235294117647,0.2235294117647059
none,3.0,3.0,0.0,1.2566278388330925e-05,1.4016284881057144e-05,0.0,0.5,0.5
nonetheless,6.0,7.0,5.0,0.0,0.0,1.0,0.3888888888888889,0.3333333333333333
nop,1.0,0.0,2.0,6.2831391941654625e-06,0.0,-1.0,0.0,0.3333333333333333
norm,1.0,2.0,0.0,6.2831391941654625e-06,9.344189920704762e-06,1.0,0.6666666666666666,0.3333333333333333
normal,10.0,10.0,15.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857
normalis,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
north,2.0,1.0,5.0,0.0,0.0,-1.0,0.125,0.25
notabl,15.0,6.0,20.0,0.0,0.0,-9.0,0.14634146341463414,0.36585365853658536
note,49.0,51.0,23.0,0.0,0.0,2.0,0.4146341463414634,0.3983739837398374
noteworthi,1.0,1.0,3.0,0.0,0.0,0.0,0.2,0.2
noth,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
notic,2.0,2.0,0.0,9.424708791248192e-06,9.344189920704762e-06,0.0,0.5,0.5
notif,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
notion,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
notori,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
notwithstand,3.0,3.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
novemb,77.0,71.0,55.0,0.0,0.0,-6.0,0.3497536945812808,0.3793103448275862
nowcast,2.0,3.0,5.0,0.0,0.0,1.0,0.3,0.2
nt,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
ntc,15.0,1.0,3.0,0.0,0.0,-14.0,0.05263157894736842,0.7894736842105263
nth,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
nufactur,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
number,57.0,55.0,53.0,0.0,0.0,-2.0,0.3333333333333333,0.34545454545454546
object,0.0,2.0,0.0,0.0,2.531818809868201e-05,2.0,1.0,0.0
oblig,0.0,2.0,0.0,0.0,2.531818809868201e-05,2.0,1.0,0.0
obr,0.0,1.0,2.0,0.0,4.672094960352381e-06,1.0,0.3333333333333333,0.0
obscur,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
observ,2.0,7.0,12.0,0.0,0.0,5.0,0.3333333333333333,0.09523809523809523
obtain,4.0,1.0,2.0,0.0,0.0,-3.0,0.14285714285714285,0.5714285714285714
obviou,5.0,1.0,0.0,2.513255677666185e-05,4.672094960352381e-06,-4.0,0.16666666666666666,0.8333333333333334
obvious,2.0,2.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
oc,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
occas,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
occup,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
occupi,1.0,3.0,0.0,6.2831391941654625e-06,1.4016284881057144e-05,2.0,0.75,0.25
occur,12.0,10.0,10.0,0.0,0.0,-2.0,0.3125,0.375
octob,53.0,46.0,51.0,0.0,0.0,-7.0,0.30666666666666664,0.35333333333333333
odd,5.0,5.0,2.0,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667
oddli,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
odpm,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
oecd,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
ofc,5.0,5.0,0.0,2.513255677666185e-05,2.3360474801761902e-05,0.0,0.5,0.5
offer,5.0,6.0,2.0,0.0,0.0,1.0,0.46153846153846156,0.38461538461538464
offic,7.0,12.0,7.0,0.0,0.0,5.0,0.46153846153846156,0.2692307692307692
offici,43.0,78.0,45.0,0.0,0.0,35.0,0.46987951807228917,0.25903614457831325
officia,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
offset,36.0,34.0,25.0,0.0,0.0,-2.0,0.35789473684210527,0.37894736842105264
ofi,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
oficc,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ofl,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ofm,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ofofi,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ofris,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
often,6.0,9.0,8.0,0.0,0.0,3.0,0.391304347826087,0.2608695652173913
oil,17.0,11.0,25.0,0.0,0.0,-6.0,0.20754716981132076,0.32075471698113206
old,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
olymp,5.0,0.0,7.0,2.513255677666185e-05,0.0,-5.0,0.0,0.4166666666666667
on,69.0,88.0,66.0,0.0,0.0,19.0,0.39461883408071746,0.3094170403587444
one,43.0,61.0,45.0,0.0,0.0,18.0,0.40939597315436244,0.28859060402684567
oner,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
ongo,1.0,6.0,2.0,0.0,0.0,5.0,0.6666666666666666,0.1111111111111111
onlin,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
onset,1.0,0.0,2.0,6.2831391941654625e-06,0.0,-1.0,0.0,0.3333333333333333
onto,1.0,0.0,3.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.25
onward,0.0,2.0,0.0,0.0,2.531818809868201e-05,2.0,1.0,0.0
open,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
oper,2.0,5.0,13.0,0.0,0.0,3.0,0.25,0.1
opportun,1.0,0.0,5.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.16666666666666666
oppos,1.0,0.0,2.0,6.2831391941654625e-06,0.0,-1.0,0.0,0.3333333333333333
opposit,0.0,2.0,0.0,0.0,2.531818809868201e-05,2.0,1.0,0.0
optic,6.0,0.0,0.0,7.66090646627589e-05,0.0,-6.0,0.0,1.0
optim,12.0,9.0,12.0,0.0,0.0,-3.0,0.2727272727272727,0.36363636363636365
optimist,1.0,4.0,5.0,0.0,0.0,3.0,0.4,0.1
option,3.0,1.0,3.0,0.0,0.0,-2.0,0.14285714285714285,0.42857142857142855
order,75.0,55.0,43.0,0.0,0.0,-20.0,0.3179190751445087,0.43352601156069365
orderli,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
organis,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
orient,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
origin,3.0,3.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
other,7.0,0.0,5.0,3.455726556791004e-05,0.0,-7.0,0.0,0.5833333333333334
otherwis,7.0,4.0,7.0,0.0,0.0,-3.0,0.2222222222222222,0.3888888888888889
out,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
outbreak,3.0,0.0,0.0,4.25605914793105e-05,0.0,-3.0,0.0,1.0
outcom,5.0,4.0,0.0,2.1990987179579117e-05,1.8688379841409524e-05,-1.0,0.4444444444444444,0.5555555555555556
outflow,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
outlet,0.0,1.0,2.0,0.0,4.672094960352381e-06,1.0,0.3333333333333333,0.0
outlier,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
outlin,2.0,0.0,0.0,2.5536354887586302e-05,0.0,-2.0,0.0,1.0
outlook,58.0,68.0,86.0,0.0,0.0,10.0,0.32075471698113206,0.27358490566037735
outp,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
outperform,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
output,349.0,321.0,306.0,0.0,0.0,-28.0,0.32889344262295084,0.35758196721311475
outright,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
outsid,3.0,4.0,3.0,0.0,0.0,1.0,0.4,0.3
outsourc,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
outstand,1.0,4.0,0.0,3.1415695970827313e-06,1.8688379841409524e-05,3.0,0.8,0.2
outstrip,1.0,0.0,3.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.25
outturn,13.0,20.0,5.0,0.0,0.0,7.0,0.5263157894736842,0.34210526315789475
outweigh,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
over,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
overal,50.0,76.0,51.0,0.0,0.0,26.0,0.4293785310734463,0.2824858757062147
overarch,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
overcapac,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
overdraft,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
overestim,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
overhang,2.0,0.0,0.0,2.5536354887586302e-05,0.0,-2.0,0.0,1.0
overheat,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
oversea,16.0,7.0,17.0,0.0,0.0,-9.0,0.175,0.4
overshoot,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
overshot,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
overst,3.0,4.0,7.0,0.0,0.0,1.0,0.2857142857142857,0.21428571428571427
overtim,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
overvalu,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
owe,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
own,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
owner,3.0,4.0,0.0,1.5707847985413656e-05,1.8688379841409524e-05,1.0,0.5714285714285714,0.42857142857142855
ownership,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
p,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
pace,38.0,48.0,46.0,0.0,0.0,10.0,0.36363636363636365,0.2878787878787879
pack,1.0,0.0,2.0,6.2831391941654625e-06,0.0,-1.0,0.0,0.3333333333333333
packag,2.0,0.0,2.0,9.424708791248192e-06,0.0,-2.0,0.0,0.5
paid,2.0,2.0,3.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857
paint,6.0,8.0,2.0,0.0,0.0,2.0,0.5,0.375
pandem,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
panel,4.0,1.0,17.0,0.0,0.0,-3.0,0.045454545454545456,0.18181818181818182
paper,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
parallel,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
pare,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
parent,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
part,65.0,48.0,58.0,0.0,0.0,-17.0,0.2807017543859649,0.38011695906432746
parti,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
partial,7.0,6.0,3.0,0.0,0.0,-1.0,0.375,0.4375
particip,7.0,11.0,8.0,0.0,0.0,4.0,0.4230769230769231,0.2692307692307692
particular,32.0,37.0,27.0,0.0,0.0,5.0,0.3854166666666667,0.3333333333333333
particularli,48.0,48.0,30.0,0.0,0.0,0.0,0.38095238095238093,0.38095238095238093
partli,20.0,21.0,25.0,0.0,0.0,1.0,0.3181818181818182,0.30303030303030304
partner,1.0,6.0,5.0,0.0,0.0,5.0,0.5,0.08333333333333333
pas,9.0,8.0,13.0,0.0,0.0,-1.0,0.26666666666666666,0.3
past,106.0,141.0,75.0,0.0,0.0,35.0,0.43788819875776397,0.32919254658385094
patch,0.0,1.0,2.0,0.0,4.672094960352381e-06,1.0,0.3333333333333333,0.0
patchi,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
path,20.0,17.0,5.0,0.0,0.0,-3.0,0.40476190476190477,0.47619047619047616
pattern,20.0,36.0,41.0,0.0,0.0,16.0,0.3711340206185567,0.20618556701030927
paus,7.0,2.0,3.0,0.0,0.0,-5.0,0.16666666666666666,0.5833333333333334
pay,3.0,4.0,2.0,0.0,0.0,1.0,0.4444444444444444,0.3333333333333333
payabl,2.0,0.0,0.0,2.5536354887586302e-05,0.0,-2.0,0.0,1.0
payment,9.0,1.0,13.0,0.0,0.0,-8.0,0.043478260869565216,0.391304347826087
payout,1.0,2.0,0.0,6.2831391941654625e-06,9.344189920704762e-06,1.0,0.6666666666666666,0.3333333333333333
pbr,3.0,2.0,0.0,1.2566278388330925e-05,9.344189920704762e-06,-1.0,0.4,0.6
peak,18.0,15.0,31.0,0.0,0.0,-3.0,0.234375,0.28125
pend,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
penetr,0.0,3.0,0.0,0.0,3.7977282148023016e-05,3.0,1.0,0.0
pension,2.0,18.0,31.0,0.0,0.0,16.0,0.35294117647058826,0.0392156862745098
pent,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
peopl,1.0,3.0,2.0,0.0,0.0,2.0,0.5,0.16666666666666666
per,6.0,10.0,27.0,0.0,0.0,4.0,0.23255813953488372,0.13953488372093023
perceiv,2.0,6.0,3.0,0.0,0.0,4.0,0.5454545454545454,0.18181818181818182
percentag,47.0,45.0,68.0,0.0,0.0,-2.0,0.28125,0.29375
percept,5.0,7.0,3.0,0.0,0.0,2.0,0.4666666666666667,0.3333333333333333
perform,7.0,7.0,10.0,0.0,0.0,0.0,0.2916666666666667,0.2916666666666667
perhap,36.0,25.0,27.0,0.0,0.0,-11.0,0.2840909090909091,0.4090909090909091
period,54.0,47.0,66.0,0.0,0.0,-7.0,0.281437125748503,0.32335329341317365
perish,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
perman,2.0,2.0,7.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182
permit,0.0,2.0,0.0,0.0,2.531818809868201e-05,2.0,1.0,0.0
persist,35.0,33.0,30.0,0.0,0.0,-2.0,0.336734693877551,0.35714285714285715
person,11.0,28.0,22.0,0.0,0.0,17.0,0.45901639344262296,0.18032786885245902
personnel,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
perspect,1.0,2.0,2.0,0.0,0.0,1.0,0.4,0.2
persuas,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
pertain,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
perturb,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
pessim,1.0,2.0,2.0,0.0,0.0,1.0,0.4,0.2
pessimist,2.0,3.0,0.0,9.424708791248192e-06,1.4016284881057144e-05,1.0,0.6,0.4
petrol,5.0,2.0,2.0,0.0,0.0,-3.0,0.2222222222222222,0.5555555555555556
phase,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
phenomenon,2.0,1.0,0.0,9.424708791248192e-06,4.672094960352381e-06,-1.0,0.3333333333333333,0.6666666666666666
phone,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
pick,48.0,70.0,61.0,0.0,0.0,22.0,0.39106145251396646,0.2681564245810056
pickup,18.0,42.0,38.0,0.0,0.0,24.0,0.42857142857142855,0.1836734693877551
pictur,58.0,40.0,13.0,0.0,0.0,-18.0,0.36036036036036034,0.5225225225225225
piec,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
pin,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
pipelin,1.0,2.0,5.0,0.0,0.0,1.0,0.25,0.125
place,13.0,10.0,12.0,0.0,0.0,-3.0,0.2857142857142857,0.37142857142857144
plainli,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
plan,39.0,24.0,46.0,0.0,0.0,-15.0,0.22018348623853212,0.3577981651376147
plant,1.0,2.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666
plate,0.0,2.0,0.0,0.0,2.531818809868201e-05,2.0,1.0,0.0
platform,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
plausibl,4.0,4.0,3.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365
play,1.0,3.0,3.0,0.0,0.0,2.0,0.42857142857142855,0.14285714285714285
plc,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
plu,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
pmi,9.0,6.0,20.0,0.0,0.0,-3.0,0.17142857142857143,0.2571428571428571
pnfc,5.0,2.0,8.0,0.0,0.0,-3.0,0.13333333333333333,0.3333333333333333
point,156.0,149.0,181.0,0.0,0.0,-7.0,0.3065843621399177,0.32098765432098764
polici,35.0,25.0,40.0,0.0,0.0,-10.0,0.25,0.35
polit,1.0,3.0,3.0,0.0,0.0,2.0,0.42857142857142855,0.14285714285714285
poll,1.0,0.0,2.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.3333333333333333
pollut,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
poor,2.0,0.0,0.0,2.5536354887586302e-05,0.0,-2.0,0.0,1.0
poorer,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
poorli,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
popul,0.0,2.0,0.0,0.0,2.531818809868201e-05,2.0,1.0,0.0
portabl,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
portfolio,3.0,4.0,3.0,0.0,0.0,1.0,0.4,0.3
portion,1.0,0.0,3.0,3.1415695970827313e-06,0.0,-1.0,0.0,0.25
portray,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
portug,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
pose,3.0,5.0,2.0,0.0,0.0,2.0,0.5,0.3
posit,51.0,63.0,80.0,0.0,0.0,12.0,0.3247422680412371,0.26288659793814434
posse,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
possibl,130.0,171.0,89.0,0.0,0.0,41.0,0.43846153846153846,0.3333333333333333
post,9.0,18.0,10.0,0.0,0.0,9.0,0.4864864864864865,0.24324324324324326
postpon,3.0,5.0,0.0,1.5707847985413656e-05,2.3360474801761902e-05,2.0,0.625,0.375
pot,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
potent,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
potenti,14.0,22.0,15.0,0.0,0.0,8.0,0.43137254901960786,0.27450980392156865
pound,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
power,1.0,3.0,0.0,6.2831391941654625e-06,1.4016284881057144e-05,2.0,0.75,0.25
pra,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
practic,2.0,0.0,3.0,9.424708791248192e-06,0.0,-2.0,0.0,0.4
practition,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
pre,18.0,24.0,40.0,0.0,0.0,6.0,0.2926829268292683,0.21951219512195122
precautionari,5.0,2.0,12.0,0.0,0.0,-3.0,0.10526315789473684,0.2631578947368421
preced,2.0,5.0,3.0,0.0,0.0,3.0,0.5,0.2
precipit,1.0,2.0,0.0,3.1415695970827313e-06,9.344189920704762e-06,1.0,0.6666666666666666,0.3333333333333333
precis,5.0,7.0,12.0,0.0,0.0,2.0,0.2916666666666667,0.20833333333333334
predic,1.0,3.0,0.0,3.1415695970827313e-06,1.4016284881057144e-05,2.0,0.75,0.25
predict,3.0,4.0,2.0,0.0,0.0,1.0,0.4444444444444444,0.3333333333333333
predictor,1.0,1.0,0.0,3.1415695970827313e-06,4.672094960352381e-06,0.0,0.5,0.5
predomin,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
predominantli,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
prefer,5.0,4.0,5.0,0.0,0.0,-1.0,0.2857142857142857,0.35714285714285715
preliminari,30.0,50.0,23.0,0.0,0.0,20.0,0.4854368932038835,0.2912621359223301
prelud,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
prematur,1.0,1.0,2.0,0.0,0.0,0.0,0.25,0.25
premia,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
premium,6.0,0.0,12.0,2.8274126373744576e-05,0.0,-6.0,0.0,0.3333333333333333
prepar,6.0,3.0,2.0,0.0,0.0,-3.0,0.2727272727272727,0.5454545454545454
presag,1.0,3.0,2.0,0.0,0.0,2.0,0.5,0.16666666666666666
presenc,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
present,22.0,5.0,7.0,0.0,0.0,-17.0,0.14705882352941177,0.6470588235294118
presidenti,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
press,0.0,1.0,0.0,0.0,1.2659094049341005e-05,1.0,1.0,0.0
pressur,34.0,28.0,31.0,0.0,0.0,-6.0,0.3010752688172043,0.3655913978494624
presum,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
prevail,3.0,1.0,3.0,0.0,0.0,-2.0,0.14285714285714285,0.42857142857142855
preval,1.0,0.0,0.0,8.5121182958621e-06,0.0,-1.0,0.0,1.0
prevent,1.0,1.0,0.0,6.2831391941654625e-06,4.672094960352381e-06,0.0,0.5,0.5
preview,19.0,9.0,5.0,0.0,0.0,-10.0,0.2727272727272727,0.5757575757575758
previou,79.0,89.0,60.0,0.0,0.0,10.0,0.39035087719298245,0.34649122807017546
previous,38.0,69.0,28.0,0.0,0.0,31.0,0.5111111111111111,0.2814814814814815
price,277.0,285.0,217.0,0.0,0.0,8.0,0.36585365853658536,0.355584082156611
pricewaterhousecoop,1.0,0.0,0.0,1.70242365917242e-05,0.0,-1.0,0.0,1.0
primari,5.0,2.0,3.0,0.0,0.0,-3.0,0.2,0.5
primarili,4.0,12.0,7.0,0.0,0.0,8.0,0.5217391304347826,0.17391304347826086
princess,1.0,0.0,2.0,6.2831391941654625e-06,0.0,-1.0,0.0,0.3333333333333333
