,negative count,postive count,neutral count,negative count idf,postive count idf,p/n difference,p percentage,n percentage
lehman,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
lend,36.0,19.0,60.0,0.0,0.0,-17.0,0.16521739130434782,0.3130434782608696
lender,7.0,2.0,4.0,0.0,0.0,-5.0,0.15384615384615385,0.5384615384615384
length,3.0,1.0,1.0,0.0,0.0,-2.0,0.2,0.6
lengthen,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lessen,11.0,11.0,2.0,0.0,0.0,0.0,0.4583333333333333,0.4583333333333333
lesser,0.0,2.0,2.0,0.0,7.014051066725667e-06,2.0,0.5,0.0
lesson,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
let,3.0,1.0,0.0,9.869756413736582e-06,3.5070255333628336e-06,-2.0,0.25,0.75
letter,5.0,9.0,12.0,0.0,0.0,4.0,0.34615384615384615,0.19230769230769232
level,142.0,150.0,164.0,0.0,0.0,8.0,0.32894736842105265,0.31140350877192985
leverag,4.0,1.0,2.0,0.0,0.0,-3.0,0.14285714285714285,0.5714285714285714
lf,2.0,9.0,18.0,0.0,0.0,7.0,0.3103448275862069,0.06896551724137931
liabil,1.0,1.0,0.0,2.4674391034341454e-06,3.5070255333628336e-06,0.0,0.5,0.5
liabl,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
liais,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
liberalis,1.0,0.0,1.0,4.934878206868291e-06,0.0,-1.0,0.0,0.5
libor,0.0,3.0,2.0,0.0,1.05210766000885e-05,3.0,0.6,0.0
lie,4.0,0.0,5.0,1.4804634620604874e-05,0.0,-4.0,0.0,0.4444444444444444
life,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
lift,1.0,0.0,1.0,4.934878206868291e-06,0.0,-1.0,0.0,0.5
light,31.0,39.0,35.0,0.0,0.0,8.0,0.37142857142857144,0.29523809523809524
like,306.0,294.0,328.0,0.0,0.0,-12.0,0.3168103448275862,0.3297413793103448
likelihood,18.0,16.0,21.0,0.0,0.0,-2.0,0.2909090909090909,0.32727272727272727
limit,31.0,49.0,60.0,0.0,0.0,18.0,0.35,0.22142857142857142
line,51.0,51.0,66.0,0.0,0.0,0.0,0.30357142857142855,0.30357142857142855
linger,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
link,8.0,8.0,4.0,0.0,0.0,0.0,0.4,0.4
linkag,1.0,0.0,0.0,1.3371108222953856e-05,0.0,-1.0,0.0,1.0
liquid,13.0,5.0,29.0,0.0,0.0,-8.0,0.10638297872340426,0.2765957446808511
list,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
liti,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
littl,153.0,185.0,119.0,0.0,0.0,32.0,0.4048140043763676,0.3347921225382932
live,4.0,4.0,0.0,1.2337195517170727e-05,1.4028102133451334e-05,0.0,0.5,0.5
lloyd,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
lo,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
load,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
loan,6.0,3.0,13.0,0.0,0.0,-3.0,0.13636363636363635,0.2727272727272727
local,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
locat,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
lockdown,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lomax,11.0,20.0,2.0,0.0,0.0,9.0,0.6060606060606061,0.3333333333333333
lombardelli,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
london,0.0,1.0,2.0,0.0,3.5070255333628336e-06,1.0,0.3333333333333333,0.0
long,20.0,39.0,59.0,0.0,0.0,19.0,0.3305084745762712,0.1694915254237288
longer,46.0,44.0,53.0,0.0,0.0,-2.0,0.3076923076923077,0.32167832167832167
longev,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
loo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
look,53.0,54.0,47.0,0.0,0.0,1.0,0.35064935064935066,0.34415584415584416
loosen,15.0,13.0,26.0,0.0,0.0,-2.0,0.24074074074074073,0.2777777777777778
looser,2.0,0.0,2.0,7.402317310302437e-06,0.0,-2.0,0.0,0.5
lord,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
lose,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
loss,4.0,6.0,9.0,0.0,0.0,2.0,0.3157894736842105,0.21052631578947367
lost,1.0,0.0,5.0,4.934878206868291e-06,0.0,-1.0,0.0,0.16666666666666666
lot,4.0,1.0,1.0,0.0,0.0,-3.0,0.16666666666666666,0.6666666666666666
low,37.0,36.0,67.0,0.0,0.0,-1.0,0.2571428571428571,0.2642857142857143
lower,106.0,96.0,144.0,0.0,0.0,-10.0,0.2774566473988439,0.3063583815028902
lowest,2.0,6.0,5.0,0.0,0.0,4.0,0.46153846153846156,0.15384615384615385
loyment,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
ltro,2.0,0.0,0.0,2.0056662334430786e-05,0.0,-2.0,0.0,1.0
ltv,1.0,0.0,0.0,1.3371108222953856e-05,0.0,-1.0,0.0,1.0
macpherson,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
macro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
macroeconom,5.0,8.0,6.0,0.0,0.0,3.0,0.42105263157894735,0.2631578947368421
macroprudenti,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
made,44.0,32.0,28.0,0.0,0.0,-12.0,0.3076923076923077,0.4230769230769231
magnifi,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
magnitud,6.0,2.0,4.0,0.0,0.0,-4.0,0.16666666666666666,0.5
main,32.0,38.0,25.0,0.0,0.0,6.0,0.4,0.3368421052631579
mainli,4.0,3.0,7.0,0.0,0.0,-1.0,0.21428571428571427,0.2857142857142857
maintain,124.0,179.0,132.0,0.0,0.0,55.0,0.4114942528735632,0.2850574712643678
mainten,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
major,36.0,23.0,45.0,0.0,0.0,-13.0,0.22115384615384615,0.34615384615384615
make,39.0,33.0,32.0,0.0,0.0,-6.0,0.3173076923076923,0.375
maker,1.0,0.0,6.0,2.4674391034341454e-06,0.0,-1.0,0.0,0.14285714285714285
manag,6.0,5.0,6.0,0.0,0.0,-1.0,0.29411764705882354,0.35294117647058826
mandat,0.0,2.0,2.0,0.0,7.014051066725667e-06,2.0,0.5,0.0
mani,27.0,19.0,21.0,0.0,0.0,-8.0,0.2835820895522388,0.40298507462686567
manifest,1.0,2.0,4.0,0.0,0.0,1.0,0.2857142857142857,0.14285714285714285
manner,3.0,0.0,0.0,2.674221644590771e-05,0.0,-3.0,0.0,1.0
manufactur,21.0,18.0,13.0,0.0,0.0,-3.0,0.34615384615384615,0.40384615384615385
map,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
march,17.0,13.0,84.0,0.0,0.0,-4.0,0.11403508771929824,0.14912280701754385
margin,75.0,80.0,48.0,0.0,0.0,5.0,0.39408866995073893,0.3694581280788177
marian,3.0,18.0,0.0,9.869756413736582e-06,6.3126459600531e-05,15.0,0.8571428571428571,0.14285714285714285
mark,18.0,12.0,21.0,0.0,0.0,-6.0,0.23529411764705882,0.35294117647058826
markedli,8.0,6.0,12.0,0.0,0.0,-2.0,0.23076923076923078,0.3076923076923077
market,428.0,347.0,435.0,0.0,0.0,-81.0,0.28677685950413223,0.3537190082644628
markit,1.0,2.0,1.0,0.0,0.0,1.0,0.5,0.25
martin,13.0,17.0,15.0,0.0,0.0,4.0,0.37777777777777777,0.28888888888888886
mass,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
match,2.0,7.0,4.0,0.0,0.0,5.0,0.5384615384615384,0.15384615384615385
materi,63.0,53.0,81.0,0.0,0.0,-10.0,0.26903553299492383,0.3197969543147208
materialis,11.0,16.0,11.0,0.0,0.0,5.0,0.42105263157894735,0.2894736842105263
matter,4.0,4.0,4.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
matur,8.0,7.0,16.0,0.0,0.0,-1.0,0.22580645161290322,0.25806451612903225
max,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
maximis,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
maximum,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
may,105.0,106.0,84.0,0.0,0.0,1.0,0.3593220338983051,0.3559322033898305
mccafferti,7.0,9.0,18.0,0.0,0.0,2.0,0.2647058823529412,0.20588235294117646
mean,18.0,12.0,7.0,0.0,0.0,-6.0,0.32432432432432434,0.4864864864864865
meaning,1.0,0.0,0.0,1.3371108222953856e-05,0.0,-1.0,0.0,1.0
meant,38.0,25.0,38.0,0.0,0.0,-13.0,0.24752475247524752,0.37623762376237624
meantim,2.0,0.0,2.0,7.402317310302437e-06,0.0,-2.0,0.0,0.5
meanwhil,2.0,3.0,4.0,0.0,0.0,1.0,0.3333333333333333,0.2222222222222222
measur,96.0,79.0,116.0,0.0,0.0,-17.0,0.27147766323024053,0.32989690721649484
mechan,15.0,9.0,5.0,0.0,0.0,-6.0,0.3103448275862069,0.5172413793103449
median,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
medium,193.0,245.0,175.0,0.0,0.0,52.0,0.399673735725938,0.31484502446982054
meet,183.0,148.0,254.0,0.0,0.0,-35.0,0.252991452991453,0.3128205128205128
member,415.0,560.0,276.0,0.0,0.0,145.0,0.44764188649080733,0.3317346123101519
membership,4.0,2.0,4.0,0.0,0.0,-2.0,0.2,0.4
mere,1.0,1.0,0.0,4.934878206868291e-06,3.5070255333628336e-06,0.0,0.5,0.5
merger,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
merit,7.0,11.0,9.0,0.0,0.0,4.0,0.4074074074074074,0.25925925925925924
mervyn,20.0,19.0,5.0,0.0,0.0,-1.0,0.4318181818181818,0.45454545454545453
messag,4.0,1.0,14.0,0.0,0.0,-3.0,0.05263157894736842,0.21052631578947367
met,5.0,6.0,6.0,0.0,0.0,1.0,0.35294117647058826,0.29411764705882354
metal,3.0,1.0,1.0,0.0,0.0,-2.0,0.2,0.6
metric,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
mi,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
michael,0.0,6.0,9.0,0.0,2.1042153200177e-05,6.0,0.4,0.0
micro,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
mid,11.0,5.0,12.0,0.0,0.0,-6.0,0.17857142857142858,0.39285714285714285
middl,6.0,5.0,15.0,0.0,0.0,-1.0,0.19230769230769232,0.23076923076923078
might,280.0,301.0,228.0,0.0,0.0,21.0,0.3720642768850433,0.34610630407911
migrant,1.0,3.0,0.0,4.934878206868291e-06,1.05210766000885e-05,2.0,0.75,0.25
migrat,1.0,7.0,1.0,0.0,0.0,6.0,0.7777777777777778,0.1111111111111111
mild,3.0,0.0,0.0,2.674221644590771e-05,0.0,-3.0,0.0,1.0
mildli,1.0,3.0,1.0,0.0,0.0,2.0,0.6,0.2
mile,10.0,21.0,13.0,0.0,0.0,11.0,0.4772727272727273,0.22727272727272727
militari,1.0,4.0,4.0,0.0,0.0,3.0,0.4444444444444444,0.1111111111111111
millennium,3.0,1.0,0.0,9.869756413736582e-06,3.5070255333628336e-06,-2.0,0.25,0.75
million,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
mind,2.0,2.0,5.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222
mine,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
ming,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
minim,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
minimis,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
minimum,5.0,3.0,0.0,1.727207372403902e-05,1.05210766000885e-05,-2.0,0.375,0.625
minist,1.0,1.0,0.0,2.4674391034341454e-06,3.5070255333628336e-06,0.0,0.5,0.5
minor,0.0,2.0,4.0,0.0,7.014051066725667e-06,2.0,0.3333333333333333,0.0
minouch,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
minut,10.0,4.0,13.0,0.0,0.0,-6.0,0.14814814814814814,0.37037037037037035
mira,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
misalloc,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
misinterpret,4.0,2.0,1.0,0.0,0.0,-2.0,0.2857142857142857,0.5714285714285714
misjudg,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
mislead,1.0,0.0,1.0,2.4674391034341454e-06,0.0,-1.0,0.0,0.5
mismatch,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
mismeasur,1.0,1.0,0.0,2.4674391034341454e-06,3.5070255333628336e-06,0.0,0.5,0.5
mispercept,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
miss,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
mission,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mistak,4.0,1.0,1.0,0.0,0.0,-3.0,0.16666666666666666,0.6666666666666666
mistaken,3.0,1.0,0.0,9.869756413736582e-06,3.5070255333628336e-06,-2.0,0.25,0.75
mistakenli,0.0,2.0,1.0,0.0,7.014051066725667e-06,2.0,0.6666666666666666,0.0
misunderstood,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
mitig,4.0,6.0,16.0,0.0,0.0,2.0,0.23076923076923078,0.15384615384615385
mix,32.0,34.0,11.0,0.0,0.0,2.0,0.44155844155844154,0.4155844155844156
mmr,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
modal,1.0,2.0,0.0,2.4674391034341454e-06,7.014051066725667e-06,1.0,0.6666666666666666,0.3333333333333333
mode,0.0,2.0,0.0,0.0,1.9004650563408913e-05,2.0,1.0,0.0
model,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
moder,40.0,30.0,9.0,0.0,0.0,-10.0,0.379746835443038,0.5063291139240507
modest,32.0,50.0,46.0,0.0,0.0,18.0,0.390625,0.25
modestli,4.0,11.0,2.0,0.0,0.0,7.0,0.6470588235294118,0.23529411764705882
modifi,1.0,0.0,0.0,1.3371108222953856e-05,0.0,-1.0,0.0,1.0
moment,1.0,3.0,2.0,0.0,0.0,2.0,0.5,0.16666666666666666
momentum,13.0,20.0,20.0,0.0,0.0,7.0,0.37735849056603776,0.24528301886792453
mone,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
monetari,184.0,250.0,307.0,0.0,0.0,66.0,0.33738191632928477,0.2483130904183536
money,49.0,34.0,42.0,0.0,0.0,-15.0,0.272,0.392
monitor,13.0,19.0,25.0,0.0,0.0,6.0,0.3333333333333333,0.22807017543859648
monopoli,1.0,0.0,0.0,1.3371108222953856e-05,0.0,-1.0,0.0,1.0
month,418.0,398.0,274.0,0.0,0.0,-20.0,0.3651376146788991,0.3834862385321101
monthli,14.0,4.0,9.0,0.0,0.0,-10.0,0.14814814814814814,0.5185185185185185
mood,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
moreov,27.0,35.0,49.0,0.0,0.0,8.0,0.3153153153153153,0.24324324324324326
morn,1.0,1.0,0.0,4.934878206868291e-06,3.5070255333628336e-06,0.0,0.5,0.5
mortgag,12.0,8.0,21.0,0.0,0.0,-4.0,0.1951219512195122,0.2926829268292683
mostli,2.0,0.0,1.0,7.402317310302437e-06,0.0,-2.0,0.0,0.6666666666666666
motor,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mount,2.0,1.0,1.0,0.0,0.0,-1.0,0.25,0.5
mouth,3.0,0.0,0.0,2.674221644590771e-05,0.0,-3.0,0.0,1.0
move,42.0,32.0,29.0,0.0,0.0,-10.0,0.3106796116504854,0.4077669902912621
movement,31.0,39.0,45.0,0.0,0.0,8.0,0.3391304347826087,0.26956521739130435
mpc,77.0,104.0,220.0,0.0,0.0,27.0,0.2593516209476309,0.19201995012468828
mr,0.0,2.0,1.0,0.0,7.014051066725667e-06,2.0,0.6666666666666666,0.0
much,68.0,59.0,42.0,0.0,0.0,-9.0,0.34911242603550297,0.40236686390532544
multipl,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
must,0.0,9.0,2.0,0.0,3.15632298002655e-05,9.0,0.8181818181818182,0.0
mute,8.0,14.0,9.0,0.0,0.0,6.0,0.45161290322580644,0.25806451612903225
mutual,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
n,1.0,2.0,0.0,2.4674391034341454e-06,7.014051066725667e-06,1.0,0.6666666666666666,0.3333333333333333
name,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
narrow,8.0,4.0,8.0,0.0,0.0,-4.0,0.2,0.4
nascent,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
nation,12.0,20.0,11.0,0.0,0.0,8.0,0.46511627906976744,0.27906976744186046
nationwid,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
natur,20.0,15.0,25.0,0.0,0.0,-5.0,0.25,0.3333333333333333
near,114.0,130.0,99.0,0.0,0.0,16.0,0.37900874635568516,0.3323615160349854
nearer,0.0,4.0,2.0,0.0,1.4028102133451334e-05,4.0,0.6666666666666666,0.0
nearli,4.0,1.0,4.0,0.0,0.0,-3.0,0.1111111111111111,0.4444444444444444
necess,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
necessari,56.0,54.0,45.0,0.0,0.0,-2.0,0.34838709677419355,0.36129032258064514
necessarili,4.0,3.0,5.0,0.0,0.0,-1.0,0.25,0.3333333333333333
necessit,1.0,3.0,8.0,0.0,0.0,2.0,0.25,0.08333333333333333
ned,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
need,144.0,86.0,78.0,0.0,0.0,-58.0,0.2792207792207792,0.4675324675324675
neg,18.0,13.0,13.0,0.0,0.0,-5.0,0.29545454545454547,0.4090909090909091
neglig,1.0,0.0,1.0,2.4674391034341454e-06,0.0,-1.0,0.0,0.5
negoti,6.0,10.0,6.0,0.0,0.0,4.0,0.45454545454545453,0.2727272727272727
neither,4.0,2.0,7.0,0.0,0.0,-2.0,0.15384615384615385,0.3076923076923077
nemat,5.0,0.0,6.0,1.727207372403902e-05,0.0,-5.0,0.0,0.45454545454545453
nervous,1.0,1.0,0.0,2.4674391034341454e-06,3.5070255333628336e-06,0.0,0.5,0.5
net,56.0,57.0,46.0,0.0,0.0,1.0,0.3584905660377358,0.3522012578616352
network,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
neutral,10.0,18.0,5.0,0.0,0.0,8.0,0.5454545454545454,0.30303030303030304
nevertheless,31.0,26.0,33.0,0.0,0.0,-5.0,0.28888888888888886,0.34444444444444444
new,42.0,28.0,48.0,0.0,0.0,-14.0,0.23728813559322035,0.3559322033898305
newli,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
news,149.0,159.0,65.0,0.0,0.0,10.0,0.4262734584450402,0.39946380697050937
next,70.0,59.0,87.0,0.0,0.0,-11.0,0.27314814814814814,0.32407407407407407
ng,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
nh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nice,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
nichola,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
nickel,14.0,27.0,2.0,0.0,0.0,13.0,0.627906976744186,0.32558139534883723
nimbl,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
nine,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
nmg,1.0,0.0,0.0,1.3371108222953856e-05,0.0,-1.0,0.0,1.0
nmw,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
nois,0.0,1.0,1.0,0.0,3.5070255333628336e-06,1.0,0.5,0.0
nomin,44.0,33.0,22.0,0.0,0.0,-11.0,0.3333333333333333,0.4444444444444444
non,18.0,23.0,38.0,0.0,0.0,5.0,0.2911392405063291,0.22784810126582278
none,2.0,2.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
nonetheless,11.0,6.0,11.0,0.0,0.0,-5.0,0.21428571428571427,0.39285714285714285
noon,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
nop,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
norm,4.0,4.0,1.0,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444
normal,15.0,8.0,18.0,0.0,0.0,-7.0,0.1951219512195122,0.36585365853658536
normalis,5.0,4.0,4.0,0.0,0.0,-1.0,0.3076923076923077,0.38461538461538464
north,0.0,1.0,1.0,0.0,3.5070255333628336e-06,1.0,0.5,0.0
notabl,15.0,9.0,18.0,0.0,0.0,-6.0,0.21428571428571427,0.35714285714285715
note,46.0,43.0,56.0,0.0,0.0,-3.0,0.296551724137931,0.31724137931034485
noteworthi,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
noth,1.0,0.0,0.0,1.3371108222953856e-05,0.0,-1.0,0.0,1.0
notic,6.0,8.0,19.0,0.0,0.0,2.0,0.24242424242424243,0.18181818181818182
notif,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
notion,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
notwithstand,5.0,12.0,9.0,0.0,0.0,7.0,0.46153846153846156,0.19230769230769232
novemb,75.0,92.0,67.0,0.0,0.0,17.0,0.39316239316239315,0.32051282051282054
nowcast,1.0,0.0,1.0,2.4674391034341454e-06,0.0,-1.0,0.0,0.5
nowher,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
ntc,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
number,49.0,44.0,53.0,0.0,0.0,-5.0,0.3013698630136986,0.3356164383561644
numer,0.0,1.0,1.0,0.0,3.5070255333628336e-06,1.0,0.5,0.0
nward,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
object,13.0,17.0,28.0,0.0,0.0,4.0,0.29310344827586204,0.22413793103448276
oblig,1.0,0.0,0.0,1.3371108222953856e-05,0.0,-1.0,0.0,1.0
obr,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
obscur,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
observ,2.0,8.0,11.0,0.0,0.0,6.0,0.38095238095238093,0.09523809523809523
obstacl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
obtain,2.0,0.0,0.0,2.0056662334430786e-05,0.0,-2.0,0.0,1.0
obviat,0.0,1.0,0.0,0.0,9.502325281704456e-06,1.0,1.0,0.0
obviou,2.0,2.0,1.0,0.0,0.0,0.0,0.4,0.4
obvious,2.0,3.0,0.0,7.402317310302437e-06,1.05210766000885e-05,1.0,0.6,0.4
occas,1.0,5.0,6.0,0.0,0.0,4.0,0.4166666666666667,0.08333333333333333
occupi,0.0,1.0,2.0,0.0,3.5070255333628336e-06,1.0,0.3333333333333333,0.0
occur,12.0,17.0,11.0,0.0,0.0,5.0,0.425,0.3
octob,20.0,9.0,19.0,0.0,0.0,-11.0,0.1875,0.4166666666666667
odd,0.0,1.0,1.0,0.0,3.5070255333628336e-06,1.0,0.5,0.0
odditi,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
off,0.0,3.0,0.0,0.0,2.850697584511337e-05,3.0,1.0,0.0
offer,6.0,1.0,7.0,0.0,0.0,-5.0,0.07142857142857142,0.42857142857142855
offic,1.0,1.0,0.0,2.4674391034341454e-06,3.5070255333628336e-06,0.0,0.5,0.5
offici,31.0,50.0,22.0,0.0,0.0,19.0,0.4854368932038835,0.30097087378640774
offset,39.0,40.0,24.0,0.0,0.0,1.0,0.3883495145631068,0.3786407766990291
ofgem,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
ofi,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ofl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ofnarrow,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ofofi,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
often,1.0,1.0,0.0,2.4674391034341454e-06,3.5070255333628336e-06,0.0,0.5,0.5
oi,1.0,3.0,4.0,0.0,0.0,2.0,0.375,0.125
oil,86.0,72.0,49.0,0.0,0.0,-14.0,0.34782608695652173,0.41545893719806765
older,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
olymp,1.0,0.0,1.0,2.4674391034341454e-06,0.0,-1.0,0.0,0.5
omin,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
omt,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
on,11.0,8.0,6.0,0.0,0.0,-3.0,0.32,0.44
one,83.0,113.0,81.0,0.0,0.0,30.0,0.40794223826714804,0.2996389891696751
ongo,13.0,5.0,8.0,0.0,0.0,-8.0,0.19230769230769232,0.5
onset,0.0,1.0,1.0,0.0,3.5070255333628336e-06,1.0,0.5,0.0
onto,0.0,1.0,1.0,0.0,3.5070255333628336e-06,1.0,0.5,0.0
onu,0.0,2.0,0.0,0.0,1.9004650563408913e-05,2.0,1.0,0.0
onward,1.0,0.0,0.0,1.3371108222953856e-05,0.0,-1.0,0.0,1.0
open,6.0,3.0,14.0,0.0,0.0,-3.0,0.13043478260869565,0.2608695652173913
oper,15.0,12.0,29.0,0.0,0.0,-3.0,0.21428571428571427,0.26785714285714285
opinion,2.0,1.0,4.0,0.0,0.0,-1.0,0.14285714285714285,0.2857142857142857
opportun,13.0,14.0,5.0,0.0,0.0,1.0,0.4375,0.40625
oppos,2.0,9.0,5.0,0.0,0.0,7.0,0.5625,0.125
opposit,1.0,4.0,1.0,0.0,0.0,3.0,0.6666666666666666,0.16666666666666666
opt,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
optim,2.0,4.0,0.0,7.402317310302437e-06,1.4028102133451334e-05,2.0,0.6666666666666666,0.3333333333333333
optimist,2.0,9.0,2.0,0.0,0.0,7.0,0.6923076923076923,0.15384615384615385
option,7.0,3.0,4.0,0.0,0.0,-4.0,0.21428571428571427,0.5
order,53.0,26.0,33.0,0.0,0.0,-27.0,0.23214285714285715,0.4732142857142857
orderli,1.0,0.0,4.0,2.4674391034341454e-06,0.0,-1.0,0.0,0.2
ordin,2.0,0.0,0.0,2.0056662334430786e-05,0.0,-2.0,0.0,1.0
origin,1.0,2.0,1.0,0.0,0.0,1.0,0.5,0.25
other,8.0,18.0,11.0,0.0,0.0,10.0,0.4864864864864865,0.21621621621621623
otherwis,8.0,8.0,5.0,0.0,0.0,0.0,0.38095238095238093,0.38095238095238093
ought,1.0,0.0,0.0,6.685554111476928e-06,0.0,-1.0,0.0,1.0
outbreak,1.0,0.0,4.0,2.4674391034341454e-06,0.0,-1.0,0.0,0.2
